No,torch_tf_max_diff,torch_tf_mean_diff,torch_mindspore_max_diff,torch_mindspore_mean_diff,tf_mindspore_max_diff,tf_mindspore_mean_diff,avg_max_diff,avg_mean_diff,channels,model,fail_time
5824,0.000167012,1.64E-05,0.000167727,1.65E-05,3.98E-05,2.84E-06,0.000124852,1.19E-05,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
5825,3.15E-05,5.83E-06,3.05E-05,5.90E-06,1.05E-05,6.34E-07,2.42E-05,4.12E-06,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:5  from:5 to:2 operator:-1  ,0
5826,9.66E-05,5.81E-06,9.39E-05,5.60E-06,2.81E-05,9.36E-07,7.29E-05,4.12E-06,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:6  from:5 to:2 operator:-1  ,0
5827,2.55E-05,2.89E-06,2.38E-05,2.88E-06,2.23E-05,8.24E-07,2.39E-05,2.20E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:5  ,0
5828,3.62E-05,2.33E-06,3.58E-05,2.39E-06,1.82E-05,9.52E-07,3.01E-05,1.89E-06,0:1 1:1 2:2 3:1 4:1 5:2 6:1 7:1 8:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:5  from:3 to:6 operator:-1  from:4 to:5 operator:-1  from:6 to:7 operator:7  from:7 to:8 operator:8  from:8 to:5 operator:-1  from:5 to:2 operator:-1  ,0
5829,0.000226974,2.26E-05,0.000225306,2.36E-05,4.17E-05,3.60E-06,0.000164668,1.66E-05,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
5830,0.000180483,2.33E-05,0.000184655,2.29E-05,3.06E-05,2.20E-06,0.000131925,1.61E-05,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
5831,8.74E-05,1.70E-05,8.66E-05,1.67E-05,2.24E-05,2.60E-06,6.55E-05,1.21E-05,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
5832,0.000196338,2.03E-05,0.000195265,1.94E-05,4.03E-05,3.37E-06,0.000143965,1.43E-05,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
5833,2.90E-05,4.16E-06,2.57E-05,4.08E-06,1.99E-05,9.19E-07,2.49E-05,3.05E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:5  ,0
5834,3.96E-05,1.74E-06,4.01E-05,1.70E-06,2.41E-05,3.39E-07,3.46E-05,1.26E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:2  ,0
5835,6.58E-05,5.38E-06,6.53E-05,5.63E-06,3.39E-05,7.58E-07,5.50E-05,3.92E-06,0:1 1:1 2:1 3:1 4:1 5:1 6:1 7:1 8:1 ,from:0 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:11  from:5 to:1 operator:-1  from:1 to:6 operator:-1  from:6 to:7 operator:6  from:7 to:8 operator:4  from:8 to:2 operator:-1  ,0
5836,0.000847764,0.000111922,0.000854448,0.000109925,0.000181571,1.12E-05,0.000627927,7.77E-05,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
5837,0.000117779,2.44E-05,0.000113964,2.39E-05,2.62E-05,3.74E-06,8.60E-05,1.73E-05,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
5838,0.000184536,1.78E-05,8.07E-05,1.21E-05,0.000208974,1.35E-05,0.000158081,1.45E-05,0:1 1:1 2:1 3:1 4:1 5:1 6:1 7:1 8:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:6 operator:-1  from:6 to:7 operator:10  from:7 to:8 operator:-1  from:8 to:4 operator:-1  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
5839,0.000101119,2.07E-05,0.000117153,2.10E-05,1.60E-05,1.50E-06,7.81E-05,1.44E-05,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
5840,1.48E-05,3.32E-06,1.50E-05,3.36E-06,7.63E-06,2.97E-07,1.25E-05,2.33E-06,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:10  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
5841,1.02E-05,1.72E-06,1.00E-05,1.69E-06,7.24E-06,2.69E-07,9.16E-06,1.23E-06,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:2  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
5842,0.000102818,1.41E-05,0.000109583,1.38E-05,2.96E-05,2.18E-06,8.07E-05,1.00E-05,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
5843,1.93E-05,3.85E-06,1.93E-05,3.87E-06,4.23E-06,4.81E-07,1.43E-05,2.73E-06,0:1 1:1 2:3 3:1 4:1 5:2 6:1 7:1 8:1 9:1 10:1 11:1 ,from:0 to:1 operator:4  from:0 to:3 operator:-1  from:1 to:6 operator:-1  from:3 to:4 operator:1  from:3 to:9 operator:-1  from:4 to:5 operator:12  from:6 to:7 operator:6  from:7 to:8 operator:4  from:8 to:2 operator:-1  from:9 to:10 operator:7  from:10 to:11 operator:8  from:11 to:5 operator:-1  from:5 to:2 operator:-1  ,0
5844,6.19E-05,5.32E-06,6.26E-05,5.05E-06,4.37E-05,1.61E-06,5.61E-05,3.99E-06,0:1 1:1 2:2 3:1 4:1 5:2 6:1 7:1 8:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:3 to:6 operator:-1  from:4 to:5 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:5 operator:-1  from:5 to:2 operator:-1  ,0
5845,0.000158548,2.86E-05,0.000158668,2.67E-05,4.89E-05,5.34E-06,0.000122031,2.02E-05,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
5846,0.000118732,2.30E-05,0.000124678,2.32E-05,4.24E-05,3.44E-06,9.53E-05,1.66E-05,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
5847,0.000226021,2.37E-05,0.000210524,2.35E-05,4.10E-05,2.74E-06,0.000159184,1.67E-05,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
5848,0.000152349,2.76E-05,0.000157118,2.69E-05,3.53E-05,3.13E-06,0.000114918,1.92E-05,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
5849,9.39E-05,1.12E-05,8.80E-05,1.11E-05,2.26E-05,1.38E-06,6.82E-05,7.89E-06,0:1 1:1 2:3 3:1 4:1 5:2 6:1 7:1 8:1 ,from:0 to:1 operator:4  from:0 to:3 operator:-1  from:1 to:6 operator:-1  from:3 to:4 operator:6  from:3 to:5 operator:10  from:4 to:5 operator:-1  from:5 to:2 operator:-1  from:6 to:7 operator:6  from:7 to:8 operator:4  from:8 to:2 operator:-1  ,0
5850,2.52E-05,4.71E-06,2.52E-05,4.77E-06,6.50E-06,2.75E-07,1.90E-05,3.25E-06,0:1 1:2 2:1 3:1 4:1 5:2 6:2 7:1 8:1 9:1 10:1 11:1 ,from:0 to:3 operator:-1  from:3 to:4 operator:6  from:3 to:9 operator:-1  from:4 to:5 operator:-1  from:9 to:10 operator:-1  from:10 to:11 operator:6  from:11 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:6 operator:-1  from:6 to:7 operator:6  from:7 to:8 operator:4  from:8 to:2 operator:-1  ,0
5851,0.000170231,2.14E-05,0.000170231,2.08E-05,3.48E-05,2.72E-06,0.00012509,1.50E-05,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
5852,7.03E-05,8.25E-06,7.49E-05,8.23E-06,2.84E-05,1.61E-06,5.79E-05,6.03E-06,0:1 1:1 2:2 3:1 4:2 5:2 6:1 7:1 8:2 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:6 operator:-1  from:6 to:7 operator:-1  from:6 to:8 operator:6  from:7 to:8 operator:13  from:8 to:4 operator:-1  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
5853,0.000231266,3.11E-05,0.000192165,2.93E-05,4.96E-05,4.71E-06,0.000157674,2.17E-05,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
5854,1.02E-05,1.58E-06,7.15E-06,1.62E-06,6.08E-06,9.37E-07,7.81E-06,1.38E-06,0:1 1:1 2:2 3:1 4:1 5:2 6:1 7:1 8:1 9:1 10:1 11:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:6 operator:-1  from:3 to:9 operator:-1  from:6 to:7 operator:7  from:7 to:8 operator:8  from:8 to:4 operator:-1  from:4 to:5 operator:-1  from:9 to:10 operator:7  from:10 to:11 operator:8  from:11 to:5 operator:-1  from:5 to:2 operator:-1  ,0
5855,0.000190496,3.09E-05,0.000188231,3.14E-05,4.82E-05,5.67E-06,0.000142296,2.27E-05,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
5856,0.000120878,1.26E-05,0.000123739,1.26E-05,3.02E-05,2.23E-06,9.16E-05,9.14E-06,0:1 1:1 2:2 3:1 4:2 5:2 6:1 7:1 8:2 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:6 operator:-1  from:6 to:7 operator:11  from:6 to:8 operator:6  from:7 to:8 operator:13  from:8 to:4 operator:-1  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
5857,0.000107288,1.29E-05,0.000107288,1.21E-05,3.89E-05,3.09E-06,8.45E-05,9.34E-06,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
5858,0.000295639,3.25E-05,0.000295162,3.25E-05,2.80E-05,3.33E-06,0.000206282,2.28E-05,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
5859,0.000702083,0.000106791,0.000782907,0.000108024,0.000231743,1.84E-05,0.000572244,7.77E-05,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
5860,4.98E-05,4.75E-06,5.08E-05,4.83E-06,2.17E-05,8.32E-07,4.08E-05,3.47E-06,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:13  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
5861,0.000205755,2.98E-05,0.000209093,3.06E-05,4.08E-05,3.37E-06,0.000151873,2.13E-05,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
5862,0.000205994,1.87E-05,0.00018692,1.78E-05,4.29E-05,4.34E-06,0.000145276,1.36E-05,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
5863,0.000165045,2.03E-05,0.000165284,2.03E-05,4.51E-05,4.26E-06,0.00012513,1.50E-05,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
5864,0.000155002,2.07E-05,0.000155643,2.06E-05,2.01E-05,1.68E-06,0.000110264,1.43E-05,0:1 1:1 2:2 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:0 to:2 operator:13  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
5865,8.14E-05,2.11E-05,8.13E-05,2.07E-05,3.27E-05,2.68E-06,6.51E-05,1.48E-05,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
5866,7.61E-05,7.46E-06,7.51E-05,7.93E-06,3.36E-05,1.23E-06,6.16E-05,5.54E-06,0:1 1:1 2:2 3:1 4:1 5:1 6:1 7:1 8:1 ,from:0 to:1 operator:4  from:0 to:3 operator:-1  from:1 to:6 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  from:6 to:7 operator:6  from:7 to:8 operator:4  from:8 to:2 operator:-1  ,0
5867,2.88E-05,2.22E-06,2.77E-05,2.26E-06,2.93E-05,6.62E-07,2.86E-05,1.71E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:8  ,0
5868,0.001096688,0.000140502,0.001188312,0.000142059,0.000205874,1.77E-05,0.000830291,0.000100094,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
5869,0.000152826,2.06E-05,0.000151396,1.95E-05,4.26E-05,3.94E-06,0.000115593,1.47E-05,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
5870,0.000187397,1.65E-05,0.000191212,1.84E-05,4.74E-05,3.25E-06,0.000142018,1.27E-05,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
5871,0.000165701,1.91E-05,0.000166655,1.88E-05,3.24E-05,2.37E-06,0.000121593,1.34E-05,0:1 1:1 2:1 3:1 4:1 5:1 6:1 7:1 8:1 ,from:0 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:1 operator:-1  from:1 to:6 operator:-1  from:6 to:7 operator:6  from:7 to:8 operator:4  from:8 to:2 operator:-1  ,0
5872,0.00022316,2.93E-05,0.000221968,2.92E-05,4.32E-05,4.35E-06,0.00016276,2.09E-05,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
5873,0.00030148,3.38E-05,0.000300944,3.42E-05,7.36E-05,3.85E-06,0.000225345,2.40E-05,0:1 1:1 2:2 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:0 to:2 operator:9  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
5874,0.000364333,4.75E-05,0.000338674,4.66E-05,9.12E-05,8.52E-06,0.000264729,3.42E-05,0:1 1:1 2:2 3:1 4:1 5:2 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:3 to:5 operator:1  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
5875,0.000101566,1.24E-05,0.000101805,1.23E-05,2.31E-05,7.56E-07,7.55E-05,8.51E-06,0:1 1:3 2:1 3:1 4:1 5:3 6:3 7:1 8:1 9:1 10:1 11:2 ,from:0 to:3 operator:-1  from:3 to:4 operator:-1  from:3 to:9 operator:-1  from:4 to:5 operator:-1  from:9 to:10 operator:7  from:9 to:11 operator:3  from:10 to:11 operator:8  from:11 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:6 operator:-1  from:6 to:7 operator:6  from:7 to:8 operator:4  from:8 to:2 operator:-1  ,0
5876,0.00018549,2.40E-05,0.000186563,2.41E-05,3.58E-05,3.82E-06,0.000135938,1.73E-05,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
5877,1.66E-05,3.22E-06,1.65E-05,3.11E-06,2.01E-05,1.09E-06,1.77E-05,2.47E-06,0:1 1:1 2:1 3:1 4:1 5:1 6:1 7:1 8:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:6 operator:-1  from:6 to:7 operator:10  from:7 to:8 operator:3  from:8 to:4 operator:-1  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
5878,0.000218511,1.69E-05,0.000202537,1.56E-05,5.63E-05,3.71E-06,0.000159105,1.21E-05,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
5879,0.000203609,2.16E-05,0.000205278,2.11E-05,4.59E-05,2.61E-06,0.000151594,1.51E-05,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
5880,0.000829734,0.000124131,0.000775635,0.000118386,0.000323862,2.04E-05,0.000643077,8.76E-05,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
5881,0.000189543,2.09E-05,0.000185966,1.99E-05,4.01E-05,2.63E-06,0.000138521,1.45E-05,0:1 1:1 2:2 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:0 to:2 operator:10  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
5882,0.000190735,2.63E-05,0.000187516,2.54E-05,5.17E-05,4.14E-06,0.000143329,1.86E-05,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
5883,0.000179529,1.87E-05,0.0001719,1.88E-05,4.17E-05,3.06E-06,0.000131051,1.35E-05,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
5884,4.58E-05,8.22E-06,4.27E-05,8.03E-06,2.09E-05,1.37E-06,3.65E-05,5.87E-06,0:1 1:1 2:2 3:1 4:1 5:2 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:3 to:5 operator:7  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
5885,0.000240564,3.69E-05,0.000234365,3.64E-05,5.13E-05,5.74E-06,0.000175397,2.64E-05,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
5886,5.85E-05,1.00E-05,5.88E-05,9.99E-06,2.22E-05,1.11E-06,4.65E-05,7.04E-06,0:1 1:1 2:2 3:1 4:1 5:2 6:1 7:1 8:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:3 to:6 operator:-1  from:4 to:5 operator:-1  from:6 to:7 operator:10  from:7 to:8 operator:-1  from:8 to:5 operator:-1  from:5 to:2 operator:-1  ,0
5887,8.26E-05,2.10E-05,9.72E-05,2.15E-05,2.20E-05,2.60E-06,6.73E-05,1.50E-05,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
5888,0.000120699,2.04E-05,0.000127196,2.10E-05,1.91E-05,1.81E-06,8.90E-05,1.44E-05,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
5889,0.000176847,3.88E-05,0.00016889,3.82E-05,3.24E-05,4.60E-06,0.000126054,2.72E-05,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
5890,8.58E-05,6.55E-06,9.39E-05,6.82E-06,3.24E-05,6.59E-07,7.07E-05,4.68E-06,0:1 1:2 2:1 3:1 4:1 5:2 6:2 7:1 8:1 9:1 10:1 11:1 ,from:0 to:3 operator:-1  from:3 to:4 operator:6  from:3 to:9 operator:-1  from:4 to:5 operator:-1  from:9 to:10 operator:10  from:10 to:11 operator:-1  from:11 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:6 operator:-1  from:6 to:7 operator:6  from:7 to:8 operator:4  from:8 to:2 operator:-1  ,0
5891,8.91E-05,1.76E-05,8.37E-05,1.72E-05,3.21E-05,2.54E-06,6.83E-05,1.25E-05,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
5892,0.000115395,1.14E-05,0.000114501,1.17E-05,5.87E-05,1.44E-06,9.62E-05,8.17E-06,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:9  from:5 to:2 operator:-1  ,0
5893,2.74E-05,4.27E-06,2.53E-05,3.79E-06,2.53E-05,2.01E-06,2.60E-05,3.35E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:1  ,0
5894,0.000211954,2.73E-05,0.000213742,2.63E-05,4.72E-05,5.33E-06,0.000157634,1.97E-05,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
5895,0.000135899,1.65E-05,0.000145078,1.59E-05,5.01E-05,2.42E-06,0.000110348,1.16E-05,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
5896,9.77E-05,2.04E-05,9.80E-05,2.04E-05,2.28E-05,2.10E-06,7.28E-05,1.43E-05,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
5897,0.000127316,1.59E-05,0.000129223,1.63E-05,3.91E-05,2.52E-06,9.85E-05,1.16E-05,0:1 1:1 2:2 3:1 4:1 5:2 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:3 to:5 operator:11  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
5898,3.07E-05,3.58E-06,3.05E-05,3.54E-06,7.63E-06,2.78E-07,2.29E-05,2.46E-06,0:1 1:2 2:1 3:1 4:1 5:2 6:2 7:1 8:1 ,from:0 to:3 operator:-1  from:3 to:4 operator:6  from:3 to:5 operator:10  from:4 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:6 operator:-1  from:6 to:7 operator:6  from:7 to:8 operator:4  from:8 to:2 operator:-1  ,0
5899,0.000141859,1.41E-05,0.000158541,1.38E-05,3.72E-05,2.20E-06,0.000112531,1.00E-05,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
5900,0.000169396,2.32E-05,0.000136971,2.29E-05,3.24E-05,2.50E-06,0.000112931,1.62E-05,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
5901,9.28E-05,2.18E-05,9.33E-05,2.12E-05,2.90E-05,2.37E-06,7.17E-05,1.51E-05,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
5902,0.000920989,0.000124782,0.000910659,0.000127759,0.000322521,2.01E-05,0.000718056,9.09E-05,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
5903,0.000156403,2.23E-05,0.000155687,2.32E-05,4.94E-05,4.27E-06,0.000120481,1.66E-05,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
5904,0.000173569,1.58E-05,0.000161409,1.53E-05,3.62E-05,1.27E-06,0.000123739,1.08E-05,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
5905,0.000196695,2.37E-05,0.000193834,2.20E-05,3.73E-05,3.81E-06,0.000142614,1.65E-05,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
