No,torch_tf_max_diff,torch_tf_mean_diff,torch_mindspore_max_diff,torch_mindspore_mean_diff,tf_mindspore_max_diff,tf_mindspore_mean_diff,avg_max_diff,avg_mean_diff,channels,model,fail_time
2130,1.23E-05,2.25E-06,1.11E-05,6.18E-07,1.57E-05,2.49E-06,1.31E-05,1.79E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
2131,3.39E-05,3.14E-06,2.86E-05,9.33E-07,3.15E-05,2.93E-06,3.13E-05,2.33E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
2132,6.34E-05,6.08E-06,3.15E-05,5.60E-07,6.37E-05,5.95E-06,5.28E-05,4.20E-06,0:1 1:2 2:2 3:1 4:1 5:2 ,from:0 to:3 operator:-1  from:3 to:4 operator:4  from:3 to:5 operator:12  from:4 to:5 operator:12  from:5 to:1 operator:-1  from:1 to:2 operator:4  ,0
2133,1.07E-05,9.60E-07,1.03E-05,4.33E-07,1.04E-05,9.05E-07,1.05E-05,7.66E-07,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:11  from:4 to:5 operator:-1  from:5 to:2 operator:-1  ,0
2134,1.51E-05,1.52E-06,9.00E-06,6.76E-07,1.50E-05,1.61E-06,1.30E-05,1.27E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
2135,4.10E-05,1.98E-06,1.91E-05,4.52E-07,4.15E-05,2.09E-06,3.39E-05,1.51E-06,0:1 1:2 2:2 3:1 4:1 5:2 ,from:0 to:2 operator:4  from:0 to:3 operator:-1  from:3 to:4 operator:8  from:3 to:5 operator:12  from:4 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:2 operator:7  ,0
2136,3.77E-05,2.59E-06,3.79E-05,8.52E-07,4.60E-05,2.91E-06,4.05E-05,2.12E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
2137,2.22E-05,3.34E-06,1.12E-05,4.94E-07,2.25E-05,3.29E-06,1.86E-05,2.38E-06,0:1 1:3 2:3 3:1 4:1 5:3 6:1 7:1 8:2 ,from:0 to:3 operator:-1  from:3 to:4 operator:-1  from:3 to:6 operator:-1  from:4 to:5 operator:-1  from:6 to:7 operator:-1  from:6 to:8 operator:4  from:7 to:8 operator:-1  from:8 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:2 operator:4  ,0
2138,3.60E-05,2.14E-06,2.96E-05,9.13E-07,3.62E-05,1.99E-06,3.39E-05,1.68E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:10  from:1 to:2 operator:4  ,0
2139,8.14E-05,1.62E-05,6.67E-05,3.87E-06,7.87E-05,1.67E-05,7.56E-05,1.23E-05,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
2140,3.41E-05,2.78E-06,3.10E-05,5.94E-07,3.67E-05,3.03E-06,3.39E-05,2.13E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
2141,0.000103543,1.50E-05,3.90E-05,1.83E-06,0.000102151,1.49E-05,8.16E-05,1.06E-05,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
2142,2.60E-05,3.53E-06,2.96E-05,4.70E-07,2.62E-05,3.45E-06,2.73E-05,2.49E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
2143,2.96E-05,9.84E-07,2.69E-05,1.08E-06,3.55E-05,1.48E-06,3.07E-05,1.18E-06,0:1 1:2 2:2 3:1 4:1 5:2 ,from:0 to:3 operator:-1  from:3 to:4 operator:4  from:3 to:5 operator:12  from:4 to:5 operator:12  from:5 to:1 operator:-1  from:1 to:2 operator:4  ,0
2144,2.86E-05,5.31E-06,2.46E-05,8.80E-07,3.12E-05,5.32E-06,2.81E-05,3.84E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
2145,2.58E-05,1.90E-06,2.24E-05,9.36E-07,3.11E-05,1.74E-06,2.64E-05,1.52E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
2146,2.80E-05,2.07E-06,2.13E-05,7.30E-07,3.24E-05,2.12E-06,2.72E-05,1.64E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
2147,2.96E-05,4.40E-06,2.93E-05,2.01E-06,3.05E-05,5.20E-06,2.98E-05,3.87E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
2148,0.000142336,1.39E-05,5.75E-05,5.11E-06,0.000160366,1.34E-05,0.000120074,1.08E-05,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
2149,4.11E-05,3.65E-06,4.20E-05,2.15E-06,2.53E-05,2.86E-06,3.61E-05,2.89E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
2150,2.09E-05,1.04E-06,2.22E-05,3.99E-07,2.46E-05,1.20E-06,2.25E-05,8.82E-07,0:1 1:1 2:1 ,from:0 to:1 operator:5  from:1 to:2 operator:4  ,0
2151,1.96E-05,1.90E-06,1.94E-05,6.32E-07,1.79E-05,1.67E-06,1.90E-05,1.40E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:4  ,0
2152,2.48E-05,1.05E-06,2.48E-05,4.86E-07,2.65E-05,1.04E-06,2.54E-05,8.57E-07,0:1 1:1 2:1 ,from:0 to:1 operator:3  from:1 to:2 operator:4  ,0
2153,3.81E-05,2.90E-06,3.72E-05,5.79E-07,2.86E-05,2.61E-06,3.47E-05,2.03E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
2154,2.10E-05,2.70E-06,1.01E-05,5.55E-07,2.06E-05,2.75E-06,1.72E-05,2.00E-06,0:1 1:1 2:2 3:1 4:1 5:2 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:4  from:3 to:5 operator:12  from:4 to:5 operator:12  from:5 to:2 operator:-1  ,0
2155,3.35E-05,2.62E-06,1.37E-05,3.44E-07,3.33E-05,2.54E-06,2.68E-05,1.84E-06,0:1 1:2 2:2 3:1 4:1 5:2 ,from:0 to:3 operator:-1  from:3 to:4 operator:4  from:3 to:5 operator:12  from:4 to:5 operator:12  from:5 to:1 operator:-1  from:1 to:2 operator:4  ,0
2156,3.10E-05,3.88E-06,2.48E-05,7.96E-07,3.07E-05,3.93E-06,2.88E-05,2.87E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
2157,7.02E-05,8.31E-06,3.49E-05,2.59E-06,7.05E-05,8.23E-06,5.85E-05,6.38E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
2158,4.68E-05,5.03E-06,4.77E-05,1.33E-06,3.62E-05,4.77E-06,4.36E-05,3.71E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:12  ,0
2159,1.21E-05,9.15E-07,1.03E-05,2.93E-07,1.15E-05,9.65E-07,1.13E-05,7.24E-07,0:1 1:1 2:1 ,from:0 to:1 operator:3  from:1 to:2 operator:4  ,0
2160,2.93E-05,2.87E-06,2.77E-05,1.18E-06,2.84E-05,2.86E-06,2.85E-05,2.30E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
2161,5.03E-05,4.00E-06,2.54E-05,1.06E-06,4.91E-05,4.15E-06,4.16E-05,3.07E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:4  ,0
2162,3.94E-05,5.57E-06,1.63E-05,1.19E-06,3.41E-05,5.21E-06,2.99E-05,3.99E-06,0:1 1:2 2:2 3:1 4:1 5:2 ,from:0 to:3 operator:-1  from:3 to:4 operator:4  from:3 to:5 operator:12  from:4 to:5 operator:12  from:5 to:1 operator:-1  from:1 to:2 operator:4  ,0
2163,7.43E-05,1.16E-05,6.36E-05,7.08E-06,7.78E-05,1.36E-05,7.19E-05,1.08E-05,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
2164,3.11E-05,3.12E-06,1.51E-05,4.11E-07,3.12E-05,3.25E-06,2.58E-05,2.26E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
2165,2.48E-05,3.03E-06,2.77E-05,1.21E-06,2.21E-05,2.53E-06,2.49E-05,2.26E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
2166,3.62E-05,3.86E-06,3.15E-05,2.03E-06,3.53E-05,4.03E-06,3.43E-05,3.31E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
2167,0.00018201,1.58E-05,6.68E-05,4.17E-06,0.000116717,1.51E-05,0.000121828,1.17E-05,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
2168,5.72E-05,3.70E-06,3.00E-05,1.36E-06,6.10E-05,4.16E-06,4.94E-05,3.07E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
2169,3.43E-05,2.69E-06,2.65E-05,1.17E-06,4.05E-05,2.94E-06,3.38E-05,2.27E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
2170,3.77E-05,2.42E-06,3.17E-05,1.04E-06,4.86E-05,2.80E-06,3.93E-05,2.09E-06,0:1 1:2 2:2 3:1 4:1 5:2 6:1 7:1 8:2 ,from:0 to:3 operator:-1  from:3 to:4 operator:11  from:4 to:6 operator:-1  from:6 to:7 operator:-1  from:6 to:8 operator:4  from:7 to:8 operator:-1  from:8 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:2 operator:4  ,0
2171,2.96E-05,1.72E-06,2.30E-05,1.03E-06,2.86E-05,1.74E-06,2.71E-05,1.50E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
2172,3.19E-05,3.79E-06,2.93E-05,1.85E-06,2.53E-05,4.12E-06,2.88E-05,3.25E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
2173,1.07E-05,1.98E-06,1.02E-05,4.42E-07,1.06E-05,1.83E-06,1.05E-05,1.42E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
2174,2.43E-05,3.08E-06,2.48E-05,1.39E-06,2.77E-05,3.17E-06,2.56E-05,2.55E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
2175,4.10E-05,5.59E-06,6.56E-05,1.16E-06,3.73E-05,5.61E-06,4.80E-05,4.12E-06,0:1 1:2 2:3 3:1 4:1 5:2 6:1 7:1 8:1 ,from:0 to:3 operator:-1  from:0 to:6 operator:-1  from:3 to:4 operator:4  from:3 to:5 operator:12  from:4 to:5 operator:12  from:5 to:1 operator:-1  from:1 to:2 operator:4  from:6 to:7 operator:11  from:7 to:8 operator:-1  from:8 to:2 operator:-1  ,0
2176,3.49E-05,3.01E-06,2.43E-05,7.66E-07,3.60E-05,3.09E-06,3.17E-05,2.29E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
2177,2.19E-05,2.06E-06,4.55E-05,1.15E-06,4.70E-05,2.25E-06,3.81E-05,1.82E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
2178,0.000106722,1.09E-05,3.39E-05,2.34E-06,0.000107646,1.13E-05,8.28E-05,8.16E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
2179,1.63E-05,2.00E-06,1.18E-05,7.90E-07,1.26E-05,2.14E-06,1.36E-05,1.64E-06,0:1 1:1 2:1 ,from:0 to:1 operator:1  from:1 to:2 operator:4  ,0
2180,3.29E-05,4.53E-06,2.55E-05,5.55E-07,4.57E-05,4.68E-06,3.47E-05,3.26E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
2181,1.23E-05,2.99E-06,1.42E-05,4.24E-07,1.23E-05,3.04E-06,1.29E-05,2.15E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
2182,2.60E-05,1.19E-06,2.88E-05,5.90E-07,2.36E-05,1.22E-06,2.61E-05,1.00E-06,0:1 1:1 2:1 ,from:0 to:1 operator:7  from:1 to:2 operator:4  ,0
2183,2.10E-05,1.53E-06,1.29E-05,6.36E-07,2.13E-05,1.52E-06,1.84E-05,1.23E-06,0:1 1:2 2:2 3:1 4:1 5:2 ,from:0 to:3 operator:-1  from:3 to:4 operator:4  from:3 to:5 operator:12  from:4 to:5 operator:12  from:5 to:1 operator:-1  from:1 to:2 operator:-1  ,0
2184,3.70E-05,5.53E-06,2.79E-05,2.29E-06,3.15E-05,5.64E-06,3.21E-05,4.49E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
2185,3.84E-05,3.79E-06,2.00E-05,1.18E-06,3.86E-05,3.55E-06,3.23E-05,2.84E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
2186,8.51E-05,4.84E-06,4.51E-05,1.31E-06,8.64E-05,4.92E-06,7.22E-05,3.69E-06,0:1 1:2 2:2 3:1 4:1 5:2 ,from:0 to:3 operator:-1  from:3 to:4 operator:4  from:3 to:5 operator:12  from:4 to:5 operator:12  from:5 to:1 operator:-1  from:1 to:2 operator:4  ,0
2187,2.69E-05,3.90E-06,2.13E-05,1.40E-06,2.34E-05,3.85E-06,2.39E-05,3.05E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
2188,2.65E-05,1.36E-06,2.79E-05,7.17E-07,2.12E-05,1.18E-06,2.52E-05,1.09E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
2189,1.32E-05,2.64E-06,1.41E-05,5.05E-07,1.30E-05,2.75E-06,1.34E-05,1.96E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
2190,2.96E-05,3.17E-06,2.13E-05,1.04E-06,3.05E-05,3.14E-06,2.71E-05,2.45E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
2191,2.17E-05,9.69E-07,1.29E-05,3.64E-07,2.12E-05,9.87E-07,1.86E-05,7.73E-07,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:14  ,0
2192,7.84E-06,9.22E-07,8.52E-06,2.92E-07,8.08E-06,8.52E-07,8.15E-06,6.89E-07,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:2  ,0
2193,8.34E-05,1.24E-05,7.61E-05,2.10E-06,8.40E-05,1.28E-05,8.12E-05,9.11E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:4  ,0
2194,3.24E-05,2.74E-06,1.93E-05,5.12E-07,3.19E-05,2.83E-06,2.79E-05,2.03E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
2195,9.94E-05,1.50E-05,6.15E-05,4.55E-06,9.79E-05,1.46E-05,8.63E-05,1.14E-05,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
2196,2.68E-05,3.13E-06,3.17E-05,8.68E-07,2.96E-05,2.95E-06,2.94E-05,2.32E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
2197,3.65E-05,3.83E-06,2.77E-05,1.11E-06,3.84E-05,3.83E-06,3.42E-05,2.92E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
2198,1.44E-05,1.57E-06,1.28E-05,4.97E-07,1.57E-05,1.56E-06,1.43E-05,1.21E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
2199,4.49E-05,3.42E-06,2.43E-05,4.24E-07,4.46E-05,3.37E-06,3.79E-05,2.40E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
2200,8.55E-05,1.35E-05,3.70E-05,3.93E-06,7.79E-05,1.41E-05,6.68E-05,1.05E-05,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
2201,3.58E-05,2.79E-06,1.28E-05,7.21E-07,3.60E-05,2.87E-06,2.82E-05,2.12E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:7  from:1 to:2 operator:4  ,0
2202,3.04E-05,3.41E-06,1.45E-05,1.22E-06,3.05E-05,3.27E-06,2.52E-05,2.63E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:1  from:1 to:2 operator:4  ,0
2203,2.98E-05,3.38E-06,2.74E-05,1.53E-06,2.98E-05,3.92E-06,2.90E-05,2.95E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
2204,3.70E-05,3.05E-06,3.00E-05,4.73E-07,3.77E-05,2.96E-06,3.49E-05,2.16E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
2205,7.94E-05,1.50E-05,4.54E-05,2.38E-06,7.93E-05,1.45E-05,6.80E-05,1.06E-05,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
2206,2.88E-05,2.96E-06,2.50E-05,1.24E-06,2.96E-05,3.21E-06,2.78E-05,2.47E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
2207,3.48E-05,3.92E-06,3.31E-05,1.64E-06,2.26E-05,3.49E-06,3.02E-05,3.02E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
2208,4.30E-05,5.75E-06,2.29E-05,4.59E-07,4.29E-05,5.79E-06,3.63E-05,4.00E-06,0:1 1:1 2:3 3:1 4:1 5:2 6:1 7:1 8:2 ,from:0 to:1 operator:4  from:0 to:3 operator:-1  from:1 to:2 operator:4  from:3 to:4 operator:11  from:4 to:6 operator:-1  from:6 to:7 operator:-1  from:6 to:8 operator:4  from:7 to:8 operator:-1  from:8 to:5 operator:-1  from:5 to:2 operator:-1  ,0
2209,0.000103451,6.02E-06,4.49E-05,1.88E-06,0.000112541,5.99E-06,8.70E-05,4.63E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:4  ,0
2210,3.58E-05,3.95E-06,1.71E-05,8.67E-07,3.77E-05,4.04E-06,3.02E-05,2.95E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
2211,2.22E-05,1.79E-06,1.74E-05,1.22E-06,2.22E-05,2.28E-06,2.06E-05,1.76E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:-1  from:1 to:2 operator:4  ,0
2212,4.10E-05,4.19E-06,3.58E-05,1.95E-06,3.05E-05,3.63E-06,3.57E-05,3.26E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
2213,4.35E-06,3.96E-07,4.53E-06,3.32E-07,4.05E-06,4.54E-07,4.31E-06,3.94E-07,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:2  from:1 to:2 operator:4  ,0
2214,4.63E-05,6.32E-06,3.48E-05,8.05E-07,4.86E-05,6.39E-06,4.32E-05,4.51E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:4  ,0
2215,2.90E-05,1.92E-06,2.03E-05,1.25E-06,2.87E-05,1.95E-06,2.60E-05,1.71E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
2216,1.10E-05,1.20E-06,8.02E-06,5.04E-07,9.21E-06,1.20E-06,9.41E-06,9.68E-07,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:2  ,0
2217,4.35E-05,1.80E-06,2.33E-05,3.73E-07,4.46E-05,1.67E-06,3.71E-05,1.28E-06,0:1 1:1 2:2 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:0 to:3 operator:-1  from:1 to:2 operator:4  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:2 operator:-1  ,0
2218,2.96E-05,1.63E-06,2.88E-05,9.57E-07,2.30E-05,1.28E-06,2.71E-05,1.29E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
2219,3.65E-05,9.89E-07,2.47E-05,9.17E-07,3.43E-05,1.35E-06,3.18E-05,1.09E-06,0:1 1:2 2:2 3:1 4:1 5:2 ,from:0 to:3 operator:-1  from:3 to:4 operator:4  from:3 to:5 operator:12  from:4 to:5 operator:8  from:5 to:1 operator:-1  from:1 to:2 operator:4  ,0
2220,1.97E-05,3.00E-06,1.05E-05,5.96E-07,1.96E-05,2.86E-06,1.66E-05,2.15E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
2221,2.50E-05,3.37E-06,1.88E-05,7.61E-07,2.47E-05,3.72E-06,2.28E-05,2.62E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
2222,5.33E-05,4.26E-06,2.12E-05,4.08E-07,5.36E-05,4.25E-06,4.27E-05,2.97E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:1  from:1 to:2 operator:4  ,0
2223,5.83E-05,4.70E-06,5.36E-05,1.17E-06,4.63E-05,4.60E-06,5.27E-05,3.49E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:10  ,0
2224,4.94E-05,2.12E-06,2.10E-05,6.81E-07,4.77E-05,2.09E-06,3.93E-05,1.63E-06,0:1 1:1 2:2 3:1 4:1 5:2 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:4  from:3 to:5 operator:12  from:4 to:5 operator:12  from:5 to:2 operator:-1  ,0
2225,2.16E-05,2.30E-06,3.34E-05,7.09E-07,3.31E-05,2.49E-06,2.94E-05,1.83E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
2226,3.60E-05,5.39E-06,1.84E-05,1.02E-06,3.96E-05,5.49E-06,3.13E-05,3.96E-06,0:1 1:1 2:2 3:1 4:1 5:2 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:4  from:3 to:5 operator:12  from:4 to:5 operator:12  from:5 to:2 operator:-1  ,0
2227,2.86E-05,4.72E-06,2.98E-05,1.78E-06,3.27E-05,4.52E-06,3.04E-05,3.67E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
2228,2.54E-05,2.58E-06,1.64E-05,1.22E-06,2.29E-05,2.49E-06,2.16E-05,2.10E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:2  from:1 to:2 operator:4  ,0
2229,6.51E-05,4.30E-06,2.38E-05,1.57E-06,4.79E-05,4.82E-06,4.56E-05,3.56E-06,0:1 1:2 2:2 3:1 4:1 5:2 ,from:0 to:3 operator:-1  from:3 to:4 operator:4  from:3 to:5 operator:12  from:4 to:5 operator:12  from:5 to:1 operator:-1  from:1 to:2 operator:4  ,0
2230,4.24E-05,1.40E-06,3.86E-05,4.49E-07,4.29E-05,1.43E-06,4.13E-05,1.09E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:3  ,0
2231,3.06E-05,3.47E-06,3.12E-05,1.23E-06,2.93E-05,3.00E-06,3.04E-05,2.57E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:4  ,0
2232,2.69E-05,1.74E-06,3.74E-05,5.51E-07,2.48E-05,1.80E-06,2.97E-05,1.37E-06,0:1 1:2 2:2 3:1 4:1 5:2 ,from:0 to:3 operator:-1  from:3 to:4 operator:8  from:3 to:5 operator:12  from:4 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:2 operator:-1  ,0
2233,0.00010249,1.37E-05,7.57E-05,7.14E-06,9.91E-05,1.41E-05,9.24E-05,1.17E-05,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
2234,0.0001508,7.43E-06,7.59E-05,5.36E-06,0.00015071,9.98E-06,0.000125796,7.59E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
2235,3.51E-05,4.18E-06,4.09E-05,1.43E-06,3.52E-05,3.98E-06,3.71E-05,3.20E-06,0:1 1:1 2:1 ,from:0 to:1 operator:12  from:1 to:2 operator:4  ,0
2236,2.66E-05,3.47E-06,2.98E-05,1.28E-06,3.36E-05,3.44E-06,3.00E-05,2.73E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
2237,0.0001387,1.55E-05,0.000105366,4.23E-06,0.000139773,1.58E-05,0.000127946,1.18E-05,0:1 1:2 2:2 3:1 4:1 5:2 6:1 7:1 8:2 ,from:0 to:3 operator:-1  from:3 to:4 operator:11  from:4 to:6 operator:-1  from:6 to:7 operator:10  from:6 to:8 operator:4  from:7 to:8 operator:-1  from:8 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:2 operator:4  ,0
2238,2.22E-05,1.29E-06,2.57E-05,5.95E-07,2.62E-05,1.36E-06,2.47E-05,1.08E-06,0:1 1:1 2:1 ,from:0 to:1 operator:3  from:1 to:2 operator:4  ,0
2239,1.59E-05,1.81E-06,1.09E-05,6.87E-07,1.61E-05,1.99E-06,1.43E-05,1.50E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
2240,1.35E-05,1.27E-06,1.45E-05,4.95E-07,1.40E-05,1.16E-06,1.40E-05,9.77E-07,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
2241,3.15E-05,1.69E-06,1.91E-05,8.96E-07,3.12E-05,1.60E-06,2.73E-05,1.39E-06,0:1 1:2 2:2 3:1 4:1 5:2 ,from:0 to:2 operator:4  from:0 to:3 operator:-1  from:3 to:4 operator:8  from:3 to:5 operator:12  from:4 to:5 operator:1  from:5 to:1 operator:-1  from:1 to:2 operator:1  ,0
2242,2.57E-05,2.13E-06,3.00E-05,1.17E-06,3.22E-05,2.46E-06,2.93E-05,1.92E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
2243,3.77E-05,5.23E-06,1.61E-05,4.44E-07,4.84E-05,5.25E-06,3.41E-05,3.64E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
2244,2.64E-05,2.31E-06,3.98E-05,1.74E-06,2.81E-05,2.76E-06,3.15E-05,2.27E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
2245,2.50E-05,4.91E-06,2.17E-05,1.61E-06,2.67E-05,5.16E-06,2.45E-05,3.89E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
