No,torch_tf_max_diff,torch_tf_mean_diff,torch_mindspore_max_diff,torch_mindspore_mean_diff,tf_mindspore_max_diff,tf_mindspore_mean_diff,avg_max_diff,avg_mean_diff,channels,model,fail_time
1531,6.06E-05,3.01E-06,2.05E-05,6.24E-07,6.01E-05,3.01E-06,4.70E-05,2.21E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:8  from:1 to:2 operator:1  ,0
1532,3.98E-05,2.85E-06,2.06E-05,8.64E-07,4.05E-05,2.84E-06,3.37E-05,2.18E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:1  ,0
1533,5.08E-05,3.97E-06,1.53E-05,4.52E-07,5.03E-05,3.96E-06,3.88E-05,2.80E-06,0:1 1:1 2:2 ,from:0 to:1 operator:10  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
1534,2.96E-05,4.17E-06,1.56E-05,6.91E-07,3.00E-05,4.17E-06,2.51E-05,3.01E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
1535,1.60E-05,1.65E-06,2.03E-05,6.50E-07,1.60E-05,1.77E-06,1.74E-05,1.36E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:11  ,0
1536,5.36E-05,3.07E-06,2.77E-05,5.40E-07,5.36E-05,3.16E-06,4.50E-05,2.25E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
1537,1.29E-05,2.29E-06,1.06E-05,5.35E-07,1.25E-05,2.23E-06,1.20E-05,1.68E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:12  from:1 to:2 operator:1  ,0
1538,4.39E-05,3.28E-06,2.88E-05,9.98E-07,3.91E-05,2.88E-06,3.73E-05,2.39E-06,0:1 1:1 2:2 ,from:0 to:1 operator:1  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
1539,2.65E-05,2.36E-06,1.90E-05,1.02E-06,3.05E-05,2.31E-06,2.53E-05,1.90E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
1540,3.67E-05,4.03E-06,3.59E-05,1.84E-06,2.97E-05,4.17E-06,3.41E-05,3.35E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
1541,2.92E-05,4.05E-06,2.64E-05,7.73E-07,2.91E-05,4.05E-06,2.82E-05,2.96E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
1542,3.39E-05,1.82E-06,3.77E-05,9.56E-07,4.29E-05,1.90E-06,3.82E-05,1.56E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
1543,8.20E-06,5.71E-07,1.22E-05,3.91E-07,1.20E-05,6.63E-07,1.08E-05,5.42E-07,0:1 1:1 2:2 3:1 4:1 5:1 ,from:0 to:2 operator:4  from:0 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:2 operator:1  ,0
1544,6.68E-05,3.25E-06,6.72E-05,1.43E-06,3.56E-05,2.81E-06,5.65E-05,2.50E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
1545,5.34E-05,2.28E-06,4.70E-05,1.19E-06,3.08E-05,1.69E-06,4.37E-05,1.72E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
1546,6.15E-05,4.33E-06,2.62E-05,5.91E-07,6.03E-05,4.20E-06,4.93E-05,3.04E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
1547,2.50E-05,1.79E-06,1.65E-05,4.50E-07,2.67E-05,1.87E-06,2.27E-05,1.37E-06,0:1 1:1 2:2 ,from:0 to:1 operator:10  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
1548,2.77E-05,1.92E-06,1.29E-05,4.95E-07,2.77E-05,1.92E-06,2.27E-05,1.45E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
1549,2.41E-05,2.97E-06,2.59E-05,8.03E-07,2.59E-05,3.14E-06,2.53E-05,2.30E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
1550,4.24E-05,4.22E-06,2.04E-05,1.29E-06,4.27E-05,4.13E-06,3.52E-05,3.22E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
1551,1.74E-05,4.85E-07,1.43E-05,3.97E-07,1.79E-05,6.06E-07,1.65E-05,4.96E-07,0:1 1:1 2:1 ,from:0 to:1 operator:2  from:1 to:2 operator:1  ,0
1552,6.87E-05,5.34E-06,3.43E-05,2.79E-06,6.99E-05,5.56E-06,5.76E-05,4.56E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
1553,0.000154436,7.95E-06,9.47E-05,2.82E-06,0.000154905,9.68E-06,0.000134664,6.82E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
1554,3.55E-05,1.80E-06,3.50E-05,4.68E-07,3.41E-05,1.72E-06,3.49E-05,1.33E-06,0:1 1:1 2:2 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:2 operator:-1  ,0
1555,3.16E-05,3.15E-06,1.13E-05,5.82E-07,3.17E-05,3.21E-06,2.49E-05,2.32E-06,0:1 1:1 2:2 ,from:0 to:1 operator:8  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
1556,3.24E-05,4.65E-06,2.91E-05,9.47E-07,3.64E-05,4.67E-06,3.26E-05,3.42E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
1557,7.96E-05,3.85E-06,5.77E-05,8.36E-07,7.87E-05,3.58E-06,7.20E-05,2.76E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
1558,7.85E-05,8.79E-06,6.39E-05,2.69E-06,7.89E-05,8.51E-06,7.38E-05,6.66E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:1  ,0
1559,4.47E-05,3.81E-06,2.57E-05,6.69E-07,4.17E-05,3.90E-06,3.74E-05,2.79E-06,0:1 1:1 2:3 3:1 4:1 5:2 6:1 7:1 8:1 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:-1  from:3 to:6 operator:-1  from:4 to:5 operator:3  from:6 to:7 operator:-1  from:7 to:8 operator:8  from:8 to:5 operator:-1  from:5 to:2 operator:-1  ,0
1560,4.53E-05,3.12E-06,4.85E-05,1.18E-06,3.88E-05,3.02E-06,4.42E-05,2.44E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
1561,8.98E-05,1.49E-05,3.21E-05,1.69E-06,9.17E-05,1.50E-05,7.12E-05,1.05E-05,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
1562,1.96E-05,2.70E-06,9.72E-06,5.47E-07,1.96E-05,2.68E-06,1.63E-05,1.98E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
1563,6.92E-05,8.89E-06,5.42E-05,2.00E-06,0.000118682,8.96E-06,8.07E-05,6.62E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:1  ,0
1564,3.39E-05,4.26E-06,3.77E-05,1.23E-06,4.36E-05,4.27E-06,3.84E-05,3.25E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:14  ,0
1565,4.24E-05,3.81E-06,2.43E-05,9.79E-07,3.98E-05,3.69E-06,3.55E-05,2.83E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
1566,3.91E-05,2.68E-06,2.95E-05,1.15E-06,5.77E-05,2.65E-06,4.21E-05,2.16E-06,0:1 1:1 2:2 ,from:0 to:1 operator:6  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
1567,2.34E-05,1.89E-06,2.63E-05,5.63E-07,2.57E-05,2.08E-06,2.52E-05,1.51E-06,0:1 1:1 2:2 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:0 to:3 operator:-1  from:1 to:2 operator:1  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:2 operator:-1  ,0
1568,4.51E-05,5.21E-06,2.35E-05,1.18E-06,4.74E-05,4.99E-06,3.87E-05,3.79E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
1569,0.000121892,1.27E-05,2.87E-05,1.39E-06,0.000121206,1.27E-05,9.06E-05,8.94E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
1570,0.000146702,1.09E-05,0.00012745,3.22E-06,0.000148967,1.18E-05,0.000141039,8.64E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
1571,4.37E-05,2.23E-06,3.04E-05,7.79E-07,4.34E-05,2.01E-06,3.92E-05,1.67E-06,0:1 1:1 2:2 ,from:0 to:1 operator:2  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
1572,6.77E-05,3.11E-06,1.69E-05,4.59E-07,6.68E-05,3.16E-06,5.05E-05,2.24E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
1573,4.63E-05,4.03E-06,2.68E-05,1.41E-06,4.48E-05,4.10E-06,3.93E-05,3.18E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
1574,9.05E-05,8.05E-06,8.25E-05,1.68E-06,9.28E-05,8.30E-06,8.86E-05,6.01E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
1575,8.25E-05,3.85E-06,0.000109918,4.42E-06,0.000113018,5.80E-06,0.000101825,4.69E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
1576,6.03E-05,5.22E-06,4.27E-05,1.44E-06,5.48E-05,4.88E-06,5.26E-05,3.85E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
1577,0.000104159,1.16E-05,4.14E-05,1.82E-06,0.00011762,1.19E-05,8.77E-05,8.41E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
1578,3.38E-05,2.43E-06,1.74E-05,8.19E-07,3.20E-05,2.33E-06,2.77E-05,1.86E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:11  from:1 to:2 operator:1  ,0
1579,0.000127889,1.02E-05,5.71E-05,3.06E-06,0.00012321,1.03E-05,0.000102739,7.85E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:1  ,0
1580,3.21E-05,3.70E-06,1.35E-05,5.45E-07,3.23E-05,3.70E-06,2.60E-05,2.65E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
1581,0.000124305,9.25E-06,9.10E-05,2.78E-06,0.000124812,9.63E-06,0.000113361,7.22E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
1582,9.73E-05,1.46E-05,5.14E-05,2.76E-06,9.80E-05,1.51E-05,8.22E-05,1.08E-05,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
1583,5.96E-05,7.20E-06,5.91E-05,1.80E-06,5.96E-05,7.59E-06,5.94E-05,5.53E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:-1  ,0
1584,1.69E-05,7.46E-07,3.08E-05,6.04E-07,2.88E-05,8.73E-07,2.55E-05,7.41E-07,0:1 1:1 2:2 ,from:0 to:1 operator:7  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
1585,7.72E-05,3.16E-06,3.54E-05,8.61E-07,7.72E-05,3.17E-06,6.33E-05,2.40E-06,0:1 1:1 2:2 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:0 to:3 operator:-1  from:1 to:2 operator:1  from:3 to:4 operator:7  from:4 to:5 operator:3  from:5 to:2 operator:-1  ,0
1586,5.51E-05,2.89E-06,2.10E-05,7.80E-07,5.44E-05,3.20E-06,4.35E-05,2.29E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
1587,6.60E-05,2.94E-06,4.33E-05,6.93E-07,7.22E-05,3.11E-06,6.05E-05,2.25E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
1588,4.43E-05,2.15E-06,2.67E-05,3.88E-07,4.41E-05,2.07E-06,3.84E-05,1.54E-06,0:1 1:1 2:2 ,from:0 to:1 operator:-1  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
1589,0.000146657,1.47E-05,9.63E-05,2.49E-06,0.000145823,1.49E-05,0.00012958,1.07E-05,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
1590,2.28E-05,2.86E-06,2.06E-05,6.20E-07,2.28E-05,2.83E-06,2.21E-05,2.10E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
1591,3.10E-05,1.86E-06,2.84E-05,7.46E-07,2.57E-05,1.62E-06,2.84E-05,1.41E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
1592,0.000118393,1.14E-05,9.00E-05,3.16E-06,0.000109108,1.16E-05,0.00010584,8.73E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
1593,4.43E-05,2.67E-06,2.05E-05,8.19E-07,4.72E-05,2.83E-06,3.74E-05,2.11E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:1  ,0
1594,3.39E-05,2.10E-06,2.34E-05,4.23E-07,3.60E-05,2.11E-06,3.11E-05,1.54E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
1595,3.32E-05,2.01E-06,1.71E-05,6.16E-07,3.31E-05,2.17E-06,2.78E-05,1.60E-06,0:1 1:2 2:2 3:1 4:1 5:2 6:1 7:1 8:1 ,from:0 to:2 operator:4  from:0 to:3 operator:-1  from:3 to:4 operator:-1  from:3 to:6 operator:-1  from:4 to:5 operator:1  from:6 to:7 operator:4  from:7 to:8 operator:-1  from:8 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:2 operator:1  ,0
1596,5.51E-05,3.91E-06,4.05E-05,1.07E-06,5.36E-05,4.12E-06,4.98E-05,3.03E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:8  ,0
1597,0.00011161,1.08E-05,0.000113159,2.30E-06,0.000111222,9.61E-06,0.000111997,7.56E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
1598,3.41E-05,1.66E-06,2.83E-05,7.02E-07,3.31E-05,1.66E-06,3.18E-05,1.34E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:9  ,0
1599,5.03E-05,5.26E-06,3.03E-05,1.21E-06,5.22E-05,5.03E-06,4.43E-05,3.84E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:13  ,0
1600,3.75E-05,2.42E-06,1.84E-05,6.96E-07,3.75E-05,2.50E-06,3.11E-05,1.87E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
1601,6.34E-05,3.19E-06,3.58E-05,6.70E-07,6.39E-05,3.29E-06,5.44E-05,2.38E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
1602,0.000115305,1.40E-05,0.000100918,3.41E-06,0.000115424,1.38E-05,0.000110549,1.04E-05,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
1603,2.83E-05,3.44E-06,2.03E-05,9.12E-07,2.72E-05,3.36E-06,2.52E-05,2.57E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
1604,6.29E-05,4.89E-06,1.60E-05,8.44E-07,6.20E-05,5.01E-06,4.70E-05,3.58E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
1605,3.97E-05,4.14E-06,3.05E-05,1.81E-06,4.01E-05,4.52E-06,3.68E-05,3.49E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:11  ,0
1606,2.81E-05,3.33E-06,1.36E-05,5.10E-07,2.85E-05,3.29E-06,2.34E-05,2.38E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
1607,4.12E-05,3.32E-06,2.07E-05,5.78E-07,3.84E-05,3.19E-06,3.35E-05,2.36E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
1608,5.01E-05,4.04E-06,1.74E-05,7.42E-07,5.05E-05,3.97E-06,3.93E-05,2.92E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
1609,2.55E-05,2.87E-06,2.10E-05,1.10E-06,2.55E-05,2.61E-06,2.40E-05,2.19E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
1610,5.72E-05,3.15E-06,2.62E-05,6.96E-07,5.63E-05,2.97E-06,4.66E-05,2.27E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:1  ,0
1611,3.66E-05,3.13E-06,1.83E-05,6.88E-07,3.84E-05,3.21E-06,3.11E-05,2.34E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:5  ,0
1612,7.90E-05,1.29E-05,8.04E-05,3.16E-06,7.27E-05,1.27E-05,7.74E-05,9.58E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
1613,2.29E-05,2.25E-06,2.22E-05,9.30E-07,2.25E-05,2.33E-06,2.25E-05,1.84E-06,0:1 1:1 2:2 ,from:0 to:1 operator:10  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
1614,5.39E-05,3.45E-06,3.52E-05,1.52E-06,5.39E-05,3.51E-06,4.76E-05,2.82E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
1615,5.39E-05,3.06E-06,2.47E-05,1.09E-06,5.40E-05,2.94E-06,4.42E-05,2.36E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:5  ,0
1616,1.08E-05,5.19E-07,8.46E-06,2.27E-07,1.11E-05,5.14E-07,1.01E-05,4.20E-07,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:2  from:1 to:2 operator:13  ,0
1617,0.000112474,1.27E-05,6.35E-05,2.78E-06,0.000121623,1.25E-05,9.92E-05,9.33E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
1618,4.08E-05,3.15E-06,3.41E-05,1.04E-06,4.10E-05,3.30E-06,3.86E-05,2.49E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:1  ,0
1619,2.41E-05,2.64E-06,1.18E-05,4.86E-07,2.41E-05,2.53E-06,2.00E-05,1.89E-06,0:1 1:1 2:2 ,from:0 to:1 operator:8  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
1620,4.12E-05,3.05E-06,3.36E-05,1.15E-06,4.08E-05,3.14E-06,3.85E-05,2.44E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
1621,2.57E-05,3.10E-06,2.35E-05,7.22E-07,2.55E-05,3.26E-06,2.49E-05,2.36E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
1622,3.41E-05,1.85E-06,1.60E-05,6.91E-07,3.39E-05,1.78E-06,2.80E-05,1.44E-06,0:1 1:1 2:2 ,from:0 to:1 operator:5  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
1623,2.44E-05,2.02E-06,2.56E-05,9.68E-07,2.73E-05,1.94E-06,2.58E-05,1.64E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
1624,7.87E-05,2.90E-06,8.49E-05,1.70E-06,3.34E-05,2.58E-06,6.56E-05,2.39E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:1  ,0
1625,3.62E-05,2.19E-06,2.64E-05,5.52E-07,3.62E-05,2.30E-06,3.29E-05,1.68E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
1626,1.34E-05,9.30E-07,7.33E-06,3.08E-07,1.51E-05,1.01E-06,1.20E-05,7.48E-07,0:1 1:1 2:2 ,from:0 to:1 operator:3  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
1627,5.58E-05,2.88E-06,2.34E-05,7.90E-07,5.58E-05,3.05E-06,4.50E-05,2.24E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
1628,9.33E-05,1.34E-05,9.33E-05,2.99E-06,9.78E-05,1.35E-05,9.48E-05,9.96E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
1629,1.64E-05,2.34E-06,8.58E-06,4.16E-07,1.63E-05,2.39E-06,1.38E-05,1.71E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:14  from:1 to:2 operator:1  ,0
1630,4.18E-05,5.62E-06,1.98E-05,1.40E-06,4.03E-05,5.41E-06,3.40E-05,4.14E-06,0:1 1:1 2:2 ,from:0 to:1 operator:8  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
1631,1.41E-05,1.17E-06,1.34E-05,4.38E-07,1.42E-05,1.14E-06,1.39E-05,9.14E-07,0:1 1:1 2:2 ,from:0 to:1 operator:14  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
1632,2.29E-05,1.90E-06,1.42E-05,5.16E-07,2.26E-05,1.84E-06,1.99E-05,1.42E-06,0:1 1:1 2:2 ,from:0 to:1 operator:2  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
1633,4.05E-05,3.47E-06,3.72E-05,9.65E-07,4.01E-05,3.58E-06,3.93E-05,2.67E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
1634,0.000139013,1.08E-05,0.000102255,3.57E-06,0.000138953,1.11E-05,0.000126741,8.46E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
1635,4.43E-05,3.31E-06,2.07E-05,1.03E-06,4.34E-05,3.34E-06,3.62E-05,2.56E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:2  ,0
1636,7.39E-05,3.92E-06,3.89E-05,1.51E-06,7.34E-05,3.61E-06,6.21E-05,3.01E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
1637,0.000151049,1.25E-05,6.33E-05,2.36E-06,0.000137374,1.22E-05,0.000117236,9.02E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
1638,6.05E-05,1.25E-05,6.60E-05,3.89E-06,6.00E-05,1.23E-05,6.22E-05,9.58E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
1639,5.36E-05,2.12E-06,3.27E-05,7.22E-07,5.36E-05,1.92E-06,4.67E-05,1.59E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:-1  ,0
1640,2.86E-05,4.37E-06,2.34E-05,8.54E-07,2.27E-05,4.40E-06,2.49E-05,3.21E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
1641,9.23E-05,4.26E-06,3.86E-05,1.49E-06,8.96E-05,4.48E-06,7.35E-05,3.41E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
1642,4.22E-05,3.04E-06,5.87E-05,1.49E-06,6.22E-05,3.44E-06,5.44E-05,2.66E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
1643,4.28E-05,1.09E-06,1.84E-05,5.61E-07,4.32E-05,1.29E-06,3.48E-05,9.82E-07,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:13  ,0
1644,0.000125052,9.95E-06,7.06E-05,2.92E-06,0.000123603,1.04E-05,0.000106422,7.76E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
1645,3.62E-05,1.41E-06,3.39E-05,7.99E-07,3.65E-05,1.49E-06,3.55E-05,1.24E-06,0:1 1:1 2:2 ,from:0 to:1 operator:-1  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
1646,5.82E-05,4.33E-06,2.06E-05,6.69E-07,6.08E-05,4.11E-06,4.65E-05,3.04E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
1647,2.42E-05,2.95E-06,1.24E-05,7.22E-07,2.47E-05,2.76E-06,2.04E-05,2.15E-06,0:1 1:1 2:2 ,from:0 to:1 operator:12  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
