No,torch_tf_max_diff,torch_tf_mean_diff,torch_mindspore_max_diff,torch_mindspore_mean_diff,tf_mindspore_max_diff,tf_mindspore_mean_diff,avg_max_diff,avg_mean_diff,channels,model,fail_time
634,1.2516975e-05,3.1270617e-06,7.56979e-06,1.8254132e-06,1.3053417e-05,3.7468699e-06,1.1046727498372396e-05,2.8997816722646044e-06,0:1 1:1 2:2 ,from:0 to:1 operator:-1  from:0 to:2 operator:12  from:1 to:2 operator:-1  ,0
635,4.053116e-05,3.1080344e-06,5.6028366e-05,4.3509917e-06,5.555153e-05,6.2960935e-06,5.070368448893229e-05,4.585039884356472e-06,0:1 1:1 2:2 3:1 4:1 5:1 6:1 7:1 8:1 9:1 10:1 11:1 12:1 13:1 14:1 ,from:0 to:3 operator:-1  from:0 to:6 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:9 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:2 operator:-1  from:9 to:12 operator:-1  from:12 to:13 operator:-1  from:13 to:14 operator:-1  from:14 to:10 operator:-1  from:10 to:11 operator:-1  from:11 to:2 operator:-1  ,0
636,1.8715858e-05,2.8371621e-06,1.8119812e-05,2.7944388e-06,1.8239021e-05,1.3665078e-06,1.8358230590820312e-05,2.3327029339270666e-06,0:1 1:2 2:2 3:1 4:1 5:2 6:2 7:2 8:2 9:1 10:1 11:1 ,from:0 to:3 operator:-1  from:3 to:4 operator:-1  from:3 to:9 operator:-1  from:4 to:5 operator:-1  from:9 to:10 operator:-1  from:10 to:11 operator:-1  from:11 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:2 operator:-1  ,0
637,3.0994415e-05,2.034493e-06,3.552437e-05,3.2802943e-06,2.336502e-05,3.4858938e-06,2.9961268107096355e-05,2.933560305488451e-06,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:2 operator:-1  ,0
638,0.0003526546,6.615376e-05,6.818771e-05,7.2327607e-06,0.00038524065,6.94707e-05,0.00026869432379802066,4.7619076212868094e-05,0:1 1:2 2:2 3:1 4:1 5:2 6:1 7:1 8:2 ,from:0 to:3 operator:-1  from:3 to:4 operator:8  from:4 to:6 operator:-1  from:6 to:7 operator:-1  from:6 to:8 operator:6  from:7 to:8 operator:-1  from:8 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:2 operator:-1  ,0
639,1.8805265e-05,3.3577776e-06,4.094094e-05,6.2438075e-06,5.749613e-05,8.867668e-06,3.908077875773112e-05,6.156417536355245e-06,0:1 1:2 2:4 3:1 4:1 5:2 6:1 7:1 8:2 9:1 10:1 11:1 12:1 13:1 14:1 ,from:0 to:3 operator:-1  from:0 to:6 operator:-1  from:3 to:4 operator:-1  from:3 to:9 operator:-1  from:4 to:5 operator:-1  from:6 to:7 operator:-1  from:6 to:12 operator:-1  from:7 to:8 operator:-1  from:9 to:10 operator:-1  from:10 to:11 operator:-1  from:11 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:2 operator:-1  from:12 to:13 operator:-1  from:13 to:14 operator:-1  from:14 to:8 operator:-1  from:8 to:2 operator:-1  ,0
640,2.0742416e-05,2.0871878e-06,3.504753e-05,3.7670902e-06,3.2186508e-05,4.6369532e-06,2.9325485229492188e-05,3.4970771594089456e-06,0:1 1:1 2:3 3:1 4:1 5:2 6:1 7:1 8:1 ,from:0 to:1 operator:-1  from:0 to:3 operator:-1  from:1 to:2 operator:8  from:3 to:4 operator:-1  from:3 to:6 operator:-1  from:4 to:5 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:5  from:8 to:5 operator:-1  from:5 to:2 operator:-1  ,0
641,0.00056648254,3.576518e-05,8.2969666e-05,4.926526e-06,0.0005311966,3.8116526e-05,0.0003935496012369792,2.6269410833871614e-05,0:1 1:2 2:2 3:1 4:1 5:2 6:1 7:1 8:2 ,from:0 to:3 operator:-1  from:3 to:4 operator:8  from:4 to:6 operator:-1  from:6 to:7 operator:-1  from:6 to:8 operator:6  from:7 to:8 operator:-1  from:8 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:2 operator:-1  ,0
642,1.8715858e-05,2.8371621e-06,1.8119812e-05,2.7944388e-06,1.8239021e-05,1.3665078e-06,1.8358230590820312e-05,2.3327029339270666e-06,0:1 1:2 2:2 3:1 4:1 5:2 6:2 7:2 8:2 9:1 10:1 11:1 ,from:0 to:3 operator:-1  from:3 to:4 operator:-1  from:3 to:9 operator:-1  from:4 to:5 operator:-1  from:9 to:10 operator:-1  from:10 to:11 operator:-1  from:11 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:2 operator:-1  ,0
643,0.00056648254,3.576518e-05,8.2969666e-05,4.926526e-06,0.0005311966,3.8116526e-05,0.0003935496012369792,2.6269410833871614e-05,0:1 1:2 2:2 3:1 4:1 5:2 6:1 7:1 8:2 ,from:0 to:3 operator:-1  from:3 to:4 operator:8  from:4 to:6 operator:-1  from:6 to:7 operator:-1  from:6 to:8 operator:6  from:7 to:8 operator:-1  from:8 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:2 operator:-1  ,0
644,1.9401312e-05,3.4275786e-06,4.056096e-05,6.202825e-06,5.7689846e-05,8.85678e-06,3.921737273534139e-05,6.162394129205495e-06,0:1 1:1 2:2 3:1 4:1 5:1 6:1 7:1 8:1 ,from:0 to:3 operator:-1  from:0 to:6 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:2 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:2 operator:-1  ,0
645,0.00067806244,5.8243375e-05,4.196167e-05,4.4095054e-06,0.0006568432,6.0804814e-05,0.0004589557647705078,4.115256403262416e-05,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:2 operator:-1  ,0
646,1.9401312e-05,3.4275786e-06,4.056096e-05,6.202825e-06,5.7689846e-05,8.85678e-06,3.921737273534139e-05,6.162394129205495e-06,0:1 1:1 2:2 3:1 4:1 5:1 ,from:0 to:1 operator:-1  from:0 to:3 operator:-1  from:1 to:2 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:2 operator:-1  ,0
647,4.220009e-05,2.8655033e-06,4.220009e-05,4.2793763e-06,2.336502e-05,3.3982935e-06,3.5921732584635414e-05,3.514390906881696e-06,0:1 1:1 2:2 3:1 4:1 5:1 6:1 7:1 8:1 ,from:0 to:3 operator:-1  from:0 to:6 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:2 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:2 operator:-1  ,0
