id,longest path,total edge,rate,total vertex
2576,11,21,0.523809524,21
2578,11,21,0.523809524,21
2579,11,21,0.523809524,21
2580,11,21,0.523809524,21
2586,11,21,0.523809524,21
2587,11,15,0.733333333,15
2596,11,21,0.523809524,21
2599,11,21,0.523809524,21
2602,11,21,0.523809524,21
2606,11,21,0.523809524,21
2608,11,21,0.523809524,21
2609,11,21,0.523809524,21
2619,11,21,0.523809524,21
2620,11,21,0.523809524,21
2623,11,21,0.523809524,21
2626,11,21,0.523809524,21
2628,11,21,0.523809524,21
2629,11,21,0.523809524,21
2636,11,21,0.523809524,21
2639,11,15,0.733333333,15
2640,11,21,0.523809524,21
2642,11,21,0.523809524,21
2648,11,12,0.916666667,12
2653,11,21,0.523809524,21
2654,11,21,0.523809524,21
2656,11,21,0.523809524,21
2657,11,21,0.523809524,21
2658,11,21,0.523809524,21
2659,11,21,0.523809524,21
2664,11,21,0.523809524,21
2665,11,21,0.523809524,21
2670,11,21,0.523809524,21
2671,11,21,0.523809524,21
2673,11,21,0.523809524,21
2676,11,21,0.523809524,21
2677,11,21,0.523809524,21
2684,11,19,0.578947368,18
2688,11,21,0.523809524,21
2689,11,21,0.523809524,21
2691,11,21,0.523809524,21
2692,11,21,0.523809524,21
2694,11,21,0.523809524,21
2695,11,21,0.523809524,21
2698,11,21,0.523809524,21
2700,11,21,0.523809524,21
2702,11,21,0.523809524,21
2703,11,21,0.523809524,21
2704,11,21,0.523809524,21
2706,11,21,0.523809524,21
2707,11,21,0.523809524,21
2709,11,21,0.523809524,21
2714,11,21,0.523809524,21
2716,11,21,0.523809524,21
2722,11,21,0.523809524,21
2725,11,21,0.523809524,21
2726,11,21,0.523809524,21
2727,11,21,0.523809524,21
2729,11,21,0.523809524,21
2742,11,29,0.379310345,27
2745,11,21,0.523809524,21
2752,11,21,0.523809524,21
2757,11,21,0.523809524,21
2762,11,21,0.523809524,21
2764,11,21,0.523809524,21
2767,11,21,0.523809524,21
2775,11,21,0.523809524,21
2776,11,21,0.523809524,21
2786,11,21,0.523809524,21
2790,11,21,0.523809524,21
2793,11,21,0.523809524,21
2797,11,21,0.523809524,21
2801,11,21,0.523809524,21
2809,11,22,0.5,21
2814,11,21,0.523809524,21
2818,11,15,0.733333333,15
2821,11,21,0.523809524,21
2824,11,21,0.523809524,21
2825,11,19,0.578947368,18
2826,11,21,0.523809524,21
2827,11,19,0.578947368,18
2839,11,21,0.523809524,21
2841,11,15,0.733333333,15
2843,11,23,0.47826087,21
2846,11,21,0.523809524,21
2848,11,21,0.523809524,21
2849,11,21,0.523809524,21
2854,11,21,0.523809524,21
2855,11,23,0.47826087,21
2858,11,21,0.523809524,21
2860,11,21,0.523809524,21
2867,11,21,0.523809524,21
2870,11,21,0.523809524,21
2874,11,21,0.523809524,21
2876,11,12,0.916666667,12
2883,11,21,0.523809524,21
2884,11,21,0.523809524,21
2885,11,21,0.523809524,21
2887,11,21,0.523809524,21
2888,11,21,0.523809524,21
2894,11,21,0.523809524,21
2897,11,15,0.733333333,15
2902,11,21,0.523809524,21
2903,11,21,0.523809524,21
2904,11,21,0.523809524,21
2905,11,21,0.523809524,21
2906,11,21,0.523809524,21
2909,11,21,0.523809524,21
2913,11,12,0.916666667,12
2922,11,15,0.733333333,15
2924,11,21,0.523809524,21
2929,11,15,0.733333333,15
2935,11,24,0.458333333,21
2943,11,21,0.523809524,21
2953,11,21,0.523809524,21
2955,11,21,0.523809524,21
2960,11,21,0.523809524,21
2965,11,21,0.523809524,21
2971,11,21,0.523809524,21
2974,11,21,0.523809524,21
2975,11,21,0.523809524,21
2977,11,21,0.523809524,21
2979,11,21,0.523809524,21
2980,11,21,0.523809524,21
2982,11,21,0.523809524,21
2987,11,21,0.523809524,21
2996,11,15,0.733333333,15
2998,11,23,0.47826087,21
3001,11,21,0.523809524,21
3003,11,21,0.523809524,21
3005,11,21,0.523809524,21
3007,11,21,0.523809524,21
3009,11,21,0.523809524,21
3010,11,21,0.523809524,21
3011,11,21,0.523809524,21
3013,11,21,0.523809524,21
3021,11,24,0.458333333,21
3027,11,12,0.916666667,12
3031,11,21,0.523809524,21
3035,11,21,0.523809524,21
3038,11,21,0.523809524,21
3039,11,23,0.47826087,21
3041,11,21,0.523809524,21
3044,11,21,0.523809524,21
3050,11,21,0.523809524,21
3051,11,21,0.523809524,21
3052,11,21,0.523809524,21
3054,11,21,0.523809524,21
3057,11,21,0.523809524,21
3058,11,21,0.523809524,21
3059,11,21,0.523809524,21
3061,11,21,0.523809524,21
3063,11,21,0.523809524,21
3065,11,21,0.523809524,21
3077,11,21,0.523809524,21
3079,11,12,0.916666667,12
3083,11,21,0.523809524,21
3086,11,21,0.523809524,21
3088,11,21,0.523809524,21
3095,11,21,0.523809524,21
3096,11,23,0.47826087,21
3102,11,21,0.523809524,21
3104,11,21,0.523809524,21
3105,11,21,0.523809524,21
3106,11,21,0.523809524,21
3115,11,21,0.523809524,21
3117,11,15,0.733333333,15
3118,11,21,0.523809524,21
3121,11,29,0.379310345,27
3126,11,21,0.523809524,21
3129,11,15,0.733333333,15
3131,11,21,0.523809524,21
3135,11,21,0.523809524,21
3140,11,21,0.523809524,21
3144,11,21,0.523809524,21
3145,11,21,0.523809524,21
3148,11,21,0.523809524,21
3149,11,21,0.523809524,21
3154,11,21,0.523809524,21
3156,11,22,0.5,21
3160,11,21,0.523809524,21
3162,11,21,0.523809524,21
3168,11,21,0.523809524,21
3179,11,21,0.523809524,21
3180,11,21,0.523809524,21
3183,11,21,0.523809524,21
3189,11,21,0.523809524,21
3190,11,21,0.523809524,21
3193,11,21,0.523809524,21
3194,11,21,0.523809524,21
3195,11,21,0.523809524,21
3197,11,21,0.523809524,21
3199,11,21,0.523809524,21
3204,11,21,0.523809524,21
3207,11,21,0.523809524,21
3214,11,21,0.523809524,21
3217,11,21,0.523809524,21
3220,11,21,0.523809524,21
3224,11,21,0.523809524,21
3230,11,22,0.5,21
3237,11,21,0.523809524,21
3240,11,21,0.523809524,21
3245,11,21,0.523809524,21
3246,11,21,0.523809524,21
3247,11,23,0.47826087,21
3248,11,21,0.523809524,21
3255,11,21,0.523809524,21
3258,11,21,0.523809524,21
3262,11,12,0.916666667,12
3263,11,21,0.523809524,21
3265,11,15,0.733333333,15
3276,11,21,0.523809524,21
3277,11,21,0.523809524,21
3278,11,21,0.523809524,21
3279,11,21,0.523809524,21
3280,11,21,0.523809524,21
3281,11,21,0.523809524,21
3285,11,12,0.916666667,12
3291,11,21,0.523809524,21
3292,11,24,0.458333333,21
3295,11,12,0.916666667,12
3299,11,21,0.523809524,21
3301,11,21,0.523809524,21
3303,10,18,0.555555556,18
3305,11,23,0.47826087,21
3308,11,21,0.523809524,21
3318,11,19,0.578947368,18
3320,11,21,0.523809524,21
3322,11,21,0.523809524,21
3324,11,21,0.523809524,21
3332,11,21,0.523809524,21
3336,11,21,0.523809524,21
3340,11,21,0.523809524,21
3341,11,21,0.523809524,21
3343,11,21,0.523809524,21
3344,11,21,0.523809524,21
3345,11,21,0.523809524,21
3348,11,21,0.523809524,21
3349,8,15,0.533333333,15
3350,11,25,0.44,24
3359,11,21,0.523809524,21
3361,11,21,0.523809524,21
3363,11,21,0.523809524,21
3376,11,21,0.523809524,21
3384,11,12,0.916666667,12
3386,11,27,0.407407407,24
3387,11,21,0.523809524,21
3389,11,21,0.523809524,21
3390,11,21,0.523809524,21
3392,11,21,0.523809524,21
3393,11,12,0.916666667,12
3396,11,21,0.523809524,21
3399,11,21,0.523809524,21
3400,11,21,0.523809524,21
3401,11,21,0.523809524,21
3402,11,21,0.523809524,21
3403,11,12,0.916666667,12
3407,11,12,0.916666667,12
3410,11,21,0.523809524,21
3411,11,15,0.733333333,15
3412,11,21,0.523809524,21
3413,11,21,0.523809524,21
3421,11,21,0.523809524,21
3424,11,21,0.523809524,21
3425,11,21,0.523809524,21
3426,11,21,0.523809524,21
3428,11,15,0.733333333,15
3433,11,21,0.523809524,21
3442,11,21,0.523809524,21
3443,11,21,0.523809524,21
3445,11,21,0.523809524,21
3447,11,21,0.523809524,21
3448,11,21,0.523809524,21
3450,11,21,0.523809524,21
3451,11,21,0.523809524,21
3452,11,21,0.523809524,21
3453,11,23,0.47826087,21
3458,11,21,0.523809524,21
3465,11,21,0.523809524,21
3466,11,21,0.523809524,21
3483,11,21,0.523809524,21
3490,11,21,0.523809524,21
3493,11,21,0.523809524,21
3494,11,22,0.5,21
3497,11,21,0.523809524,21
3500,11,21,0.523809524,21
3508,11,21,0.523809524,21
3510,11,21,0.523809524,21
3513,11,21,0.523809524,21
3514,11,21,0.523809524,21
3515,11,21,0.523809524,21
3517,11,19,0.578947368,18
3520,11,24,0.458333333,21
3524,11,15,0.733333333,15
3526,11,12,0.916666667,12
3529,11,21,0.523809524,21
3530,11,21,0.523809524,21
3533,11,21,0.523809524,21
3541,11,21,0.523809524,21
3556,11,21,0.523809524,21
3558,11,21,0.523809524,21
3564,11,21,0.523809524,21
3565,11,21,0.523809524,21
3566,11,21,0.523809524,21
3567,11,19,0.578947368,18
3568,11,21,0.523809524,21
3571,11,21,0.523809524,21
3581,11,21,0.523809524,21
3588,11,12,0.916666667,12
3591,11,21,0.523809524,21
3595,11,21,0.523809524,21
3598,11,21,0.523809524,21
3599,11,21,0.523809524,21
3607,11,21,0.523809524,21
3608,11,24,0.458333333,21
3609,11,21,0.523809524,21
3610,11,21,0.523809524,21
3615,11,21,0.523809524,21
3616,11,21,0.523809524,21
3620,11,20,0.55,18
3624,11,21,0.523809524,21
3629,11,21,0.523809524,21
3631,11,24,0.458333333,21
3635,11,21,0.523809524,21
3637,11,21,0.523809524,21
3646,11,11,1,12
3647,11,21,0.523809524,21
3649,11,21,0.523809524,21
3656,11,21,0.523809524,21
3658,11,21,0.523809524,21
3663,11,21,0.523809524,21
3665,11,23,0.47826087,21
3673,11,21,0.523809524,21
3677,11,21,0.523809524,21
3685,11,21,0.523809524,21
3687,11,21,0.523809524,21
3689,11,21,0.523809524,21
3693,11,22,0.5,21
3698,11,21,0.523809524,21
3699,11,21,0.523809524,21
3703,11,21,0.523809524,21
3704,11,15,0.733333333,15
3709,11,21,0.523809524,21
3710,11,12,0.916666667,12
3711,11,12,0.916666667,12
3712,11,24,0.458333333,21
3715,11,21,0.523809524,21
3717,11,21,0.523809524,21
3726,11,21,0.523809524,21
3730,11,21,0.523809524,21
3732,11,12,0.916666667,12
3734,11,24,0.458333333,21
3744,11,21,0.523809524,21
3759,11,21,0.523809524,21
3761,11,21,0.523809524,21
3762,11,12,0.916666667,12
3765,11,21,0.523809524,21
3768,11,21,0.523809524,21
3772,11,21,0.523809524,21
3781,11,29,0.379310345,27
3784,11,21,0.523809524,21
3802,11,21,0.523809524,21
3809,11,21,0.523809524,21
3810,11,21,0.523809524,21
3812,11,15,0.733333333,15
3816,11,21,0.523809524,21
3818,11,23,0.47826087,21
3819,11,23,0.47826087,21
3824,11,21,0.523809524,21
3829,11,25,0.44,24
3836,11,22,0.5,21
3838,11,22,0.5,21
3848,11,22,0.5,21
3849,11,21,0.523809524,21
3854,11,21,0.523809524,21
3857,11,21,0.523809524,21
3859,11,21,0.523809524,21
3860,11,21,0.523809524,21
3862,11,15,0.733333333,15
3866,11,21,0.523809524,21
3867,11,12,0.916666667,12
3869,11,21,0.523809524,21
3871,11,21,0.523809524,21
3874,11,15,0.733333333,15
3875,11,21,0.523809524,21
3877,11,21,0.523809524,21
3879,11,21,0.523809524,21
3883,11,15,0.733333333,15
3887,11,12,0.916666667,12
3888,11,21,0.523809524,21
3893,11,25,0.44,24
3895,11,29,0.379310345,27
3896,11,21,0.523809524,21
3897,11,21,0.523809524,21
3901,11,19,0.578947368,18
3902,11,21,0.523809524,21
3903,11,12,0.916666667,12
3911,11,21,0.523809524,21
3915,11,21,0.523809524,21
3916,11,21,0.523809524,21
3920,11,21,0.523809524,21
3922,11,21,0.523809524,21
3923,11,21,0.523809524,21
3926,11,21,0.523809524,21
3927,11,21,0.523809524,21
3928,11,21,0.523809524,21
3936,11,21,0.523809524,21
3937,11,21,0.523809524,21
3939,11,21,0.523809524,21
3942,11,21,0.523809524,21
3943,11,21,0.523809524,21
3946,11,21,0.523809524,21
3947,11,21,0.523809524,21
3960,11,21,0.523809524,21
3962,11,21,0.523809524,21
3964,11,21,0.523809524,21
3971,11,21,0.523809524,21
3973,11,21,0.523809524,21
3977,11,21,0.523809524,21
3982,11,21,0.523809524,21
3983,11,21,0.523809524,21
3984,11,21,0.523809524,21
3989,11,24,0.458333333,21
3994,11,21,0.523809524,21
3996,11,21,0.523809524,21
3997,11,12,0.916666667,12
3998,11,21,0.523809524,21
4003,11,21,0.523809524,21
4007,11,21,0.523809524,21
4008,11,21,0.523809524,21
4013,11,21,0.523809524,21
4015,11,21,0.523809524,21
4017,11,21,0.523809524,21
4019,11,21,0.523809524,21
4022,11,21,0.523809524,21
4024,11,21,0.523809524,21
4026,11,12,0.916666667,12
4027,11,21,0.523809524,21
4029,11,21,0.523809524,21
4030,11,21,0.523809524,21
4031,11,21,0.523809524,21
4034,11,21,0.523809524,21
4038,11,21,0.523809524,21
4039,11,21,0.523809524,21
4048,11,21,0.523809524,21
4051,11,21,0.523809524,21
4052,11,21,0.523809524,21
4053,11,21,0.523809524,21
4054,11,21,0.523809524,21
4056,11,15,0.733333333,15
4064,11,21,0.523809524,21
4067,11,21,0.523809524,21
4068,11,21,0.523809524,21
4072,11,21,0.523809524,21
4073,11,21,0.523809524,21
4075,11,21,0.523809524,21
4076,11,21,0.523809524,21
4081,11,25,0.44,24
4083,11,21,0.523809524,21
4085,11,21,0.523809524,21
4086,11,21,0.523809524,21
4090,11,21,0.523809524,21
4091,11,21,0.523809524,21
4092,11,21,0.523809524,21
4093,11,23,0.47826087,21
4095,11,21,0.523809524,21
4097,11,24,0.458333333,21
4104,11,19,0.578947368,18
4106,11,24,0.458333333,21
4109,11,21,0.523809524,21
4110,11,24,0.458333333,21
4115,11,21,0.523809524,21
4116,11,21,0.523809524,21
4130,11,21,0.523809524,21
4131,11,21,0.523809524,21
4138,17,32,0.53125,30
4144,11,21,0.523809524,21
4147,11,21,0.523809524,21
4155,11,18,0.611111111,18
4156,11,21,0.523809524,21
4158,11,24,0.458333333,21
4165,11,21,0.523809524,21
4168,11,21,0.523809524,21
4174,11,21,0.523809524,21
4177,11,21,0.523809524,21
4179,11,21,0.523809524,21
4181,11,24,0.458333333,21
4187,11,23,0.47826087,21
4192,11,21,0.523809524,21
4195,11,21,0.523809524,21
4197,11,23,0.47826087,21
4198,11,21,0.523809524,21
4200,11,12,0.916666667,12
4206,11,21,0.523809524,21
4207,11,21,0.523809524,21
4210,11,21,0.523809524,21
4216,11,21,0.523809524,21
4219,11,23,0.47826087,21
4220,11,21,0.523809524,21
4221,11,21,0.523809524,21
4224,11,19,0.578947368,18
4227,11,21,0.523809524,21
4228,11,21,0.523809524,21
4232,11,21,0.523809524,21
4235,11,22,0.5,21
4238,11,21,0.523809524,21
4239,11,21,0.523809524,21
4242,11,21,0.523809524,21
4253,11,22,0.5,21
4257,11,21,0.523809524,21
4259,11,21,0.523809524,21
4261,11,21,0.523809524,21
4262,11,21,0.523809524,21
4263,11,21,0.523809524,21
4272,11,21,0.523809524,21
4280,11,21,0.523809524,21
4281,11,21,0.523809524,21
4287,11,21,0.523809524,21
4289,11,21,0.523809524,21
4293,11,21,0.523809524,21
4295,11,21,0.523809524,21
4297,11,21,0.523809524,21
4300,11,21,0.523809524,21
4315,11,21,0.523809524,21
4317,11,21,0.523809524,21
4321,11,21,0.523809524,21
4322,11,21,0.523809524,21
4325,11,21,0.523809524,21
4327,11,21,0.523809524,21
4331,11,21,0.523809524,21
4332,11,23,0.47826087,21
4335,11,21,0.523809524,21
4338,11,21,0.523809524,21
4342,11,21,0.523809524,21
4345,11,21,0.523809524,21
4347,11,23,0.47826087,21
4353,11,12,0.916666667,12
4354,11,21,0.523809524,21
4363,11,21,0.523809524,21
4371,11,21,0.523809524,21
4375,11,25,0.44,24
4376,11,21,0.523809524,21
4383,11,21,0.523809524,21
4384,11,21,0.523809524,21
4389,11,21,0.523809524,21
4392,11,21,0.523809524,21
4397,11,21,0.523809524,21
4401,11,21,0.523809524,21
4403,11,21,0.523809524,21
4406,11,21,0.523809524,21
4407,11,21,0.523809524,21
4411,11,21,0.523809524,21
4413,11,23,0.47826087,21
4417,11,21,0.523809524,21
4422,11,21,0.523809524,21
4424,11,21,0.523809524,21
4427,11,21,0.523809524,21
4430,11,21,0.523809524,21
4432,11,21,0.523809524,21
4435,11,15,0.733333333,15
4438,11,21,0.523809524,21
4446,11,21,0.523809524,21
4448,11,22,0.5,21
4458,11,20,0.55,18
4459,11,21,0.523809524,21
4461,11,24,0.458333333,21
4467,11,21,0.523809524,21
4470,11,21,0.523809524,21
4471,11,21,0.523809524,21
4473,11,19,0.578947368,18
4474,11,21,0.523809524,21
4475,11,21,0.523809524,21
4477,11,21,0.523809524,21
4488,11,21,0.523809524,21
4496,11,21,0.523809524,21
4497,11,21,0.523809524,21
4500,11,21,0.523809524,21
4502,11,21,0.523809524,21
4508,11,22,0.5,21
4511,11,21,0.523809524,21
4513,11,21,0.523809524,21
4518,11,21,0.523809524,21
4520,11,21,0.523809524,21
4522,11,21,0.523809524,21
4524,11,21,0.523809524,21
4525,11,21,0.523809524,21
4533,11,21,0.523809524,21
4534,11,21,0.523809524,21
4535,11,21,0.523809524,21
4537,11,21,0.523809524,21
4542,11,21,0.523809524,21
4544,11,21,0.523809524,21
4545,11,12,0.916666667,12
4547,11,21,0.523809524,21
4552,11,21,0.523809524,21
4554,11,21,0.523809524,21
4556,11,21,0.523809524,21
4562,11,27,0.407407407,24
4566,11,12,0.916666667,12
4567,11,21,0.523809524,21
4569,11,21,0.523809524,21
4571,11,21,0.523809524,21
4572,11,21,0.523809524,21
4574,11,21,0.523809524,21
4576,11,21,0.523809524,21
4578,11,21,0.523809524,21
4579,11,21,0.523809524,21
4581,11,21,0.523809524,21
4585,11,21,0.523809524,21
4590,11,12,0.916666667,12
4591,11,21,0.523809524,21
4594,11,21,0.523809524,21
4602,11,21,0.523809524,21
4607,11,21,0.523809524,21
4612,11,21,0.523809524,21
4623,11,21,0.523809524,21
4632,11,21,0.523809524,21
4634,11,22,0.5,21
4639,11,21,0.523809524,21
4641,11,21,0.523809524,21
4646,11,21,0.523809524,21
4647,11,21,0.523809524,21
4650,11,21,0.523809524,21
4653,11,19,0.578947368,18
4655,11,21,0.523809524,21
4656,11,26,0.423076923,24
4657,11,15,0.733333333,15
4659,11,21,0.523809524,21
4661,11,21,0.523809524,21
4666,11,21,0.523809524,21
4667,11,21,0.523809524,21
4673,11,21,0.523809524,21
4676,11,21,0.523809524,21
4677,11,12,0.916666667,12
4682,11,21,0.523809524,21
4683,11,21,0.523809524,21
4685,11,21,0.523809524,21
4686,11,21,0.523809524,21
4688,11,15,0.733333333,15
4698,11,21,0.523809524,21
4701,11,21,0.523809524,21
4702,11,21,0.523809524,21
4703,11,21,0.523809524,21
4705,11,21,0.523809524,21
4706,11,21,0.523809524,21
4711,11,21,0.523809524,21
4712,11,21,0.523809524,21
4713,11,19,0.578947368,18
4715,11,21,0.523809524,21
4717,11,15,0.733333333,15
4719,11,21,0.523809524,21
4725,11,21,0.523809524,21
4731,11,21,0.523809524,21
4734,11,21,0.523809524,21
4738,11,21,0.523809524,21
4744,11,21,0.523809524,21
4747,8,15,0.533333333,15
4749,11,21,0.523809524,21
4751,11,21,0.523809524,21
4752,11,21,0.523809524,21
4754,11,21,0.523809524,21
4759,11,21,0.523809524,21
4761,11,12,0.916666667,12
4767,11,21,0.523809524,21
4776,11,21,0.523809524,21
4779,11,21,0.523809524,21
4781,11,21,0.523809524,21
4782,11,21,0.523809524,21
4787,11,21,0.523809524,21
4791,11,19,0.578947368,18
4792,11,21,0.523809524,21
4793,11,21,0.523809524,21
4797,11,21,0.523809524,21
4804,11,21,0.523809524,21
4808,11,21,0.523809524,21
4809,11,21,0.523809524,21
4811,11,21,0.523809524,21
4817,11,12,0.916666667,12
4819,11,22,0.5,21
4821,11,21,0.523809524,21
4826,11,21,0.523809524,21
4833,11,24,0.458333333,21
4837,11,21,0.523809524,21
4838,11,19,0.578947368,18
4839,11,21,0.523809524,21
4840,11,21,0.523809524,21
4844,11,21,0.523809524,21
4858,11,21,0.523809524,21
4866,11,21,0.523809524,21
4867,11,15,0.733333333,15
4869,11,22,0.5,21
4873,11,21,0.523809524,21
4875,11,21,0.523809524,21
4876,11,21,0.523809524,21
4877,11,21,0.523809524,21
4879,11,21,0.523809524,21
4880,11,21,0.523809524,21
4881,11,21,0.523809524,21
4883,11,21,0.523809524,21
4888,11,21,0.523809524,21
4889,11,25,0.44,24
4890,11,23,0.47826087,21
4892,11,21,0.523809524,21
4893,11,21,0.523809524,21
4896,11,21,0.523809524,21
4898,11,21,0.523809524,21
4902,11,21,0.523809524,21
4910,11,15,0.733333333,15
4916,11,21,0.523809524,21
4919,11,21,0.523809524,21
4925,11,21,0.523809524,21
4928,11,21,0.523809524,21
4929,11,21,0.523809524,21
4932,11,21,0.523809524,21
4933,11,21,0.523809524,21
4934,11,22,0.5,21
4938,11,21,0.523809524,21
4942,11,21,0.523809524,21
4944,11,21,0.523809524,21
4948,11,21,0.523809524,21
4953,11,21,0.523809524,21
4954,11,21,0.523809524,21
4958,11,21,0.523809524,21
4959,11,21,0.523809524,21
4960,11,21,0.523809524,21
4962,11,21,0.523809524,21
4963,11,21,0.523809524,21
4967,11,21,0.523809524,21
4968,11,21,0.523809524,21
4971,11,21,0.523809524,21
4973,11,21,0.523809524,21
4974,11,21,0.523809524,21
4975,11,27,0.407407407,24
4983,11,21,0.523809524,21
