id,longest path,total edge,rate,total vertex
2881,20,30,0.666666667,30
2882,10,15,0.666666667,15
2883,11,21,0.523809524,21
2884,11,21,0.523809524,21
2885,11,21,0.523809524,21
2886,11,24,0.458333333,21
2887,11,21,0.523809524,21
2888,11,21,0.523809524,21
2889,11,21,0.523809524,21
2890,20,30,0.666666667,30
2891,11,21,0.523809524,21
2892,11,21,0.523809524,21
2893,10,20,0.5,18
2894,11,21,0.523809524,21
2895,11,23,0.47826087,21
2896,11,21,0.523809524,21
2897,11,15,0.733333333,15
2898,11,23,0.47826087,21
2899,20,30,0.666666667,30
2900,11,21,0.523809524,21
2901,11,23,0.47826087,21
2902,11,21,0.523809524,21
2903,11,21,0.523809524,21
2904,11,21,0.523809524,21
2905,11,21,0.523809524,21
2906,11,21,0.523809524,21
2907,10,15,0.666666667,15
2908,11,23,0.47826087,21
2909,11,21,0.523809524,21
2910,11,21,0.523809524,21
2911,11,21,0.523809524,21
2912,11,29,0.379310345,27
2913,11,12,0.916666667,12
2914,11,21,0.523809524,21
2915,20,30,0.666666667,30
2916,11,21,0.523809524,21
2917,10,24,0.416666667,21
2918,11,25,0.44,21
2919,20,30,0.666666667,30
2920,11,21,0.523809524,21
2921,10,20,0.5,18
2922,11,15,0.733333333,15
2923,11,21,0.523809524,21
2924,11,21,0.523809524,21
2925,11,21,0.523809524,21
2926,11,21,0.523809524,21
2927,20,30,0.666666667,30
2928,20,30,0.666666667,30
2929,11,15,0.733333333,15
2930,11,23,0.47826087,21
2931,11,29,0.379310345,27
2932,11,21,0.523809524,21
2933,20,30,0.666666667,30
2934,11,21,0.523809524,21
2935,11,24,0.458333333,21
2936,20,30,0.666666667,30
2937,11,21,0.523809524,21
2938,10,12,0.833333333,12
2939,11,21,0.523809524,21
2940,11,23,0.47826087,21
2941,11,21,0.523809524,21
2942,11,21,0.523809524,21
2943,11,21,0.523809524,21
2944,8,15,0.533333333,15
2945,10,12,0.833333333,12
2946,11,21,0.523809524,21
2947,8,15,0.533333333,15
2948,11,22,0.5,21
2949,10,12,0.833333333,12
2950,11,19,0.578947368,18
2951,11,23,0.47826087,21
2952,20,30,0.666666667,30
2953,11,21,0.523809524,21
2954,11,21,0.523809524,21
2955,11,21,0.523809524,21
2956,11,21,0.523809524,21
2957,11,23,0.47826087,21
2958,20,30,0.666666667,30
2959,11,21,0.523809524,21
2960,11,21,0.523809524,21
2961,8,15,0.533333333,15
2962,11,24,0.458333333,21
2963,11,21,0.523809524,21
2964,11,25,0.44,21
2965,11,21,0.523809524,21
2966,11,21,0.523809524,21
2967,11,23,0.47826087,21
2968,11,22,0.5,21
2969,11,23,0.47826087,21
2970,11,21,0.523809524,21
2971,11,21,0.523809524,21
2972,11,21,0.523809524,21
2973,11,23,0.47826087,21
2974,11,21,0.523809524,21
2975,11,21,0.523809524,21
2976,11,27,0.407407407,24
2977,11,21,0.523809524,21
2978,10,15,0.666666667,15
2979,11,21,0.523809524,21
2980,11,21,0.523809524,21
2981,20,30,0.666666667,30
2982,11,21,0.523809524,21
2983,10,20,0.5,18
2984,20,30,0.666666667,30
2985,11,20,0.55,18
2986,11,21,0.523809524,21
2987,11,21,0.523809524,21
2988,20,30,0.666666667,30
2989,20,30,0.666666667,30
2990,11,24,0.458333333,21
2991,20,30,0.666666667,30
2992,11,21,0.523809524,21
2993,11,23,0.47826087,21
2994,11,23,0.47826087,21
2995,11,22,0.5,21
2996,11,15,0.733333333,15
2997,20,30,0.666666667,30
2998,11,23,0.47826087,21
2999,11,22,0.5,21
3000,11,24,0.458333333,21
3001,11,21,0.523809524,21
3002,10,24,0.416666667,21
3003,11,21,0.523809524,21
3004,11,21,0.523809524,21
3005,11,21,0.523809524,21
3006,11,31,0.35483871,27
3007,11,21,0.523809524,21
3008,20,30,0.666666667,30
3009,11,21,0.523809524,21
3010,11,21,0.523809524,21
3011,11,21,0.523809524,21
3012,11,23,0.47826087,21
3013,11,21,0.523809524,21
3014,11,21,0.523809524,21
3015,20,30,0.666666667,30
3016,11,11,1,12
3017,11,21,0.523809524,21
3018,11,21,0.523809524,21
3019,11,21,0.523809524,21
3020,11,25,0.44,21
3021,11,24,0.458333333,21
3022,11,21,0.523809524,21
3023,20,30,0.666666667,30
3024,11,29,0.379310345,27
3025,11,23,0.47826087,21
3026,11,21,0.523809524,21
3027,11,12,0.916666667,12
3028,8,15,0.533333333,15
3029,11,23,0.47826087,21
3030,11,21,0.523809524,21
3031,11,21,0.523809524,21
3032,11,23,0.47826087,21
3033,11,25,0.44,21
3034,10,24,0.416666667,21
3035,11,21,0.523809524,21
3036,10,19,0.526315789,18
3037,11,23,0.47826087,21
3038,11,21,0.523809524,21
3039,11,23,0.47826087,21
3040,11,21,0.523809524,21
3041,11,21,0.523809524,21
3042,20,30,0.666666667,30
3043,10,19,0.526315789,18
3044,11,21,0.523809524,21
3045,20,30,0.666666667,30
3046,10,24,0.416666667,21
3047,11,21,0.523809524,21
3048,11,21,0.523809524,21
3049,20,30,0.666666667,30
3050,11,21,0.523809524,21
3051,11,21,0.523809524,21
3052,11,21,0.523809524,21
3053,20,30,0.666666667,30
3054,11,21,0.523809524,21
3055,10,18,0.555555556,18
3056,11,22,0.5,21
3057,11,21,0.523809524,21
3058,11,21,0.523809524,21
3059,11,21,0.523809524,21
3060,11,23,0.47826087,21
3061,11,21,0.523809524,21
3062,11,21,0.523809524,21
3063,11,21,0.523809524,21
3064,11,21,0.523809524,21
3065,11,21,0.523809524,21
3066,11,15,0.733333333,15
3067,11,22,0.5,21
3068,11,21,0.523809524,21
3069,10,15,0.666666667,15
3070,10,12,0.833333333,12
3071,20,30,0.666666667,30
3072,11,21,0.523809524,21
3073,11,21,0.523809524,21
3074,11,21,0.523809524,21
3075,10,24,0.416666667,21
3076,11,29,0.379310345,27
3077,11,21,0.523809524,21
3078,11,21,0.523809524,21
3079,11,12,0.916666667,12
3080,11,21,0.523809524,21
3081,11,25,0.44,21
3082,11,25,0.44,21
3083,11,21,0.523809524,21
3084,11,21,0.523809524,21
3085,10,15,0.666666667,15
3086,11,21,0.523809524,21
3087,11,12,0.916666667,12
3088,11,21,0.523809524,21
3089,11,21,0.523809524,21
3090,11,29,0.379310345,27
3091,20,30,0.666666667,30
3092,11,22,0.5,21
3093,10,15,0.666666667,15
3094,20,30,0.666666667,30
3095,11,21,0.523809524,21
3096,11,23,0.47826087,21
3097,11,25,0.44,21
3098,11,21,0.523809524,21
3099,11,21,0.523809524,21
3100,11,21,0.523809524,21
3101,11,21,0.523809524,21
3102,11,21,0.523809524,21
3103,11,21,0.523809524,21
3104,11,21,0.523809524,21
3105,11,21,0.523809524,21
3106,11,21,0.523809524,21
3107,11,19,0.578947368,18
3108,11,21,0.523809524,21
3109,10,23,0.434782609,21
3110,10,12,0.833333333,12
3111,11,22,0.5,21
3112,10,24,0.416666667,21
3113,10,15,0.666666667,15
3114,11,25,0.44,21
3115,11,21,0.523809524,21
3116,11,21,0.523809524,21
3117,11,15,0.733333333,15
3118,11,21,0.523809524,21
3119,11,21,0.523809524,21
3120,20,30,0.666666667,30
3121,11,29,0.379310345,27
3122,11,23,0.47826087,21
3123,11,21,0.523809524,21
3124,20,30,0.666666667,30
3125,10,12,0.833333333,12
3126,11,21,0.523809524,21
3127,20,30,0.666666667,30
3128,11,22,0.5,21
3129,11,15,0.733333333,15
3130,11,25,0.44,21
3131,11,21,0.523809524,21
3132,11,21,0.523809524,21
3133,10,24,0.416666667,21
3134,10,12,0.833333333,12
3135,11,21,0.523809524,21
3136,11,19,0.578947368,18
3137,11,15,0.733333333,15
3138,10,12,0.833333333,12
3139,11,21,0.523809524,21
3140,11,21,0.523809524,21
3141,11,21,0.523809524,21
3142,11,25,0.44,21
3143,11,21,0.523809524,21
3144,11,21,0.523809524,21
3145,11,21,0.523809524,21
3146,11,23,0.47826087,21
3147,11,21,0.523809524,21
3148,11,21,0.523809524,21
3149,11,21,0.523809524,21
3150,11,25,0.44,21
3151,11,23,0.47826087,21
3152,11,21,0.523809524,21
3153,20,30,0.666666667,30
3154,11,21,0.523809524,21
3155,11,20,0.55,18
3156,11,22,0.5,21
3157,11,21,0.523809524,21
3158,11,21,0.523809524,21
3159,11,21,0.523809524,21
3160,11,21,0.523809524,21
3161,11,21,0.523809524,21
3162,11,21,0.523809524,21
3163,11,21,0.523809524,21
3164,10,15,0.666666667,15
3165,11,23,0.47826087,21
3166,11,25,0.44,21
3167,11,21,0.523809524,21
3168,11,21,0.523809524,21
3169,11,21,0.523809524,21
3170,20,36,0.555555556,33
3171,14,24,0.583333333,24
3172,11,21,0.523809524,21
3173,11,23,0.47826087,21
3174,11,15,0.733333333,15
3175,10,15,0.666666667,15
3176,11,22,0.5,21
3177,14,24,0.583333333,24
3178,11,22,0.5,21
3179,11,21,0.523809524,21
3180,11,21,0.523809524,21
3181,10,15,0.666666667,15
3182,11,21,0.523809524,21
3183,11,21,0.523809524,21
3184,20,30,0.666666667,30
3185,11,15,0.733333333,15
3186,11,21,0.523809524,21
3187,16,29,0.551724138,27
3188,11,29,0.379310345,27
3189,11,21,0.523809524,21
3190,11,21,0.523809524,21
3191,11,21,0.523809524,21
3192,11,21,0.523809524,21
3193,11,21,0.523809524,21
3194,11,21,0.523809524,21
3195,11,21,0.523809524,21
3196,11,21,0.523809524,21
3197,11,21,0.523809524,21
3198,11,25,0.44,21
3199,11,21,0.523809524,21
3200,11,21,0.523809524,21
3201,11,21,0.523809524,21
3202,11,31,0.35483871,27
3203,11,25,0.44,21
3204,11,21,0.523809524,21
3205,11,21,0.523809524,21
3206,11,23,0.47826087,21
3207,11,21,0.523809524,21
3208,11,21,0.523809524,21
3209,11,21,0.523809524,21
3210,11,23,0.47826087,21
3211,11,21,0.523809524,21
3212,11,31,0.35483871,27
3213,11,23,0.47826087,21
3214,11,21,0.523809524,21
3215,10,19,0.526315789,18
3216,11,21,0.523809524,21
3217,11,21,0.523809524,21
3218,11,23,0.47826087,21
3219,11,21,0.523809524,21
3220,11,21,0.523809524,21
3221,11,21,0.523809524,21
3222,11,21,0.523809524,21
3223,11,21,0.523809524,21
3224,11,21,0.523809524,21
3225,11,21,0.523809524,21
3226,11,21,0.523809524,21
3227,11,21,0.523809524,21
3228,11,21,0.523809524,21
3229,11,21,0.523809524,21
3230,11,22,0.5,21
3231,11,12,0.916666667,12
3232,11,27,0.407407407,24
3233,11,15,0.733333333,15
3234,11,24,0.458333333,21
3235,11,25,0.44,21
3236,11,25,0.44,21
3237,11,21,0.523809524,21
3238,14,24,0.583333333,24
3239,11,21,0.523809524,21
3240,11,21,0.523809524,21
3241,11,21,0.523809524,21
3242,11,21,0.523809524,21
3243,11,21,0.523809524,21
3244,11,21,0.523809524,21
3245,11,21,0.523809524,21
3246,11,21,0.523809524,21
3247,11,23,0.47826087,21
3248,11,21,0.523809524,21
3249,11,31,0.35483871,27
3250,11,21,0.523809524,21
3251,11,21,0.523809524,21
3252,10,24,0.416666667,21
3253,11,23,0.47826087,21
3254,11,21,0.523809524,21
3255,11,21,0.523809524,21
3256,10,12,0.833333333,12
3257,10,23,0.434782609,21
3258,11,21,0.523809524,21
3259,11,22,0.5,21
3260,11,31,0.35483871,27
3261,11,21,0.523809524,21
3262,11,12,0.916666667,12
3263,11,21,0.523809524,21
3264,11,21,0.523809524,21
3265,11,15,0.733333333,15
3266,11,21,0.523809524,21
3267,10,24,0.416666667,21
3268,11,23,0.47826087,21
3269,11,21,0.523809524,21
3270,11,21,0.523809524,21
3271,10,15,0.666666667,15
3272,17,33,0.515151515,30
3273,10,24,0.416666667,21
3274,11,19,0.578947368,18
3275,20,30,0.666666667,30
3276,11,21,0.523809524,21
3277,11,21,0.523809524,21
3278,11,21,0.523809524,21
3279,11,21,0.523809524,21
3280,11,21,0.523809524,21
3281,11,21,0.523809524,21
3282,11,21,0.523809524,21
3283,11,21,0.523809524,21
3284,16,29,0.551724138,27
3285,11,12,0.916666667,12
3286,10,15,0.666666667,15
3287,11,21,0.523809524,21
3288,11,21,0.523809524,21
3289,11,29,0.379310345,27
3290,11,21,0.523809524,21
3291,11,21,0.523809524,21
3292,11,24,0.458333333,21
3293,11,21,0.523809524,21
3294,17,33,0.515151515,30
3295,11,12,0.916666667,12
3296,11,21,0.523809524,21
3297,11,21,0.523809524,21
3298,11,21,0.523809524,21
3299,11,21,0.523809524,21
3300,11,21,0.523809524,21
3301,11,21,0.523809524,21
3302,11,21,0.523809524,21
3303,10,18,0.555555556,18
3304,11,21,0.523809524,21
3305,11,23,0.47826087,21
3306,11,25,0.44,24
3307,20,30,0.666666667,30
3308,11,21,0.523809524,21
3309,10,24,0.416666667,21
3310,11,21,0.523809524,21
3311,11,21,0.523809524,21
3312,16,29,0.551724138,27
3313,11,21,0.523809524,21
3314,11,21,0.523809524,21
3315,20,30,0.666666667,30
3316,11,21,0.523809524,21
3317,11,21,0.523809524,21
3318,11,19,0.578947368,18
3319,10,23,0.434782609,21
3320,11,21,0.523809524,21
3321,11,23,0.47826087,21
3322,11,21,0.523809524,21
3323,17,33,0.515151515,30
3324,11,21,0.523809524,21
3325,11,21,0.523809524,21
3326,11,21,0.523809524,21
3327,11,22,0.5,21
3328,11,21,0.523809524,21
3329,20,30,0.666666667,30
3330,11,21,0.523809524,21
3331,11,19,0.578947368,18
3332,11,21,0.523809524,21
3333,11,21,0.523809524,21
3334,17,32,0.53125,30
3335,11,21,0.523809524,21
3336,11,21,0.523809524,21
3337,11,23,0.47826087,21
3338,11,21,0.523809524,21
3339,20,30,0.666666667,30
3340,11,21,0.523809524,21
3341,11,21,0.523809524,21
3342,11,21,0.523809524,21
3343,11,21,0.523809524,21
3344,11,21,0.523809524,21
3345,11,21,0.523809524,21
3346,10,24,0.416666667,21
3347,11,21,0.523809524,21
3348,11,21,0.523809524,21
3349,8,15,0.533333333,15
3350,11,25,0.44,24
3351,11,31,0.35483871,27
3352,11,19,0.578947368,18
3353,11,21,0.523809524,21
3354,10,24,0.416666667,21
3355,11,24,0.458333333,21
3356,11,23,0.47826087,21
3357,11,21,0.523809524,21
3358,11,25,0.44,21
3359,11,21,0.523809524,21
3360,11,25,0.44,21
3361,11,21,0.523809524,21
3362,11,23,0.47826087,21
3363,11,21,0.523809524,21
3364,11,21,0.523809524,21
3365,11,21,0.523809524,21
3366,11,21,0.523809524,21
3367,11,21,0.523809524,21
3368,11,21,0.523809524,21
3369,20,30,0.666666667,30
3370,11,24,0.458333333,21
3371,11,21,0.523809524,21
3372,11,21,0.523809524,21
3373,11,23,0.47826087,21
3374,11,21,0.523809524,21
3375,11,21,0.523809524,21
3376,11,21,0.523809524,21
3377,11,29,0.379310345,27
3378,10,24,0.416666667,21
3379,11,21,0.523809524,21
3380,11,25,0.44,21
3381,11,25,0.44,21
3382,11,21,0.523809524,21
3383,17,33,0.515151515,30
3384,11,12,0.916666667,12
3385,11,21,0.523809524,21
3386,11,27,0.407407407,24
3387,11,21,0.523809524,21
3388,11,21,0.523809524,21
3389,11,21,0.523809524,21
3390,11,21,0.523809524,21
3391,10,12,0.833333333,12
3392,11,21,0.523809524,21
3393,11,12,0.916666667,12
3394,11,12,0.916666667,12
3395,11,21,0.523809524,21
3396,11,21,0.523809524,21
3397,11,21,0.523809524,21
3398,11,22,0.5,21
3399,11,21,0.523809524,21
3400,11,21,0.523809524,21
3401,11,21,0.523809524,21
3402,11,21,0.523809524,21
3403,11,12,0.916666667,12
3404,11,21,0.523809524,21
3405,11,21,0.523809524,21
3406,11,31,0.35483871,27
3407,11,12,0.916666667,12
3408,11,21,0.523809524,21
3409,11,21,0.523809524,21
3410,11,21,0.523809524,21
3411,11,15,0.733333333,15
3412,11,21,0.523809524,21
3413,11,21,0.523809524,21
3414,11,21,0.523809524,21
3415,11,25,0.44,21
3416,11,21,0.523809524,21
3417,11,21,0.523809524,21
3418,11,21,0.523809524,21
3419,8,15,0.533333333,15
3420,11,23,0.47826087,21
3421,11,21,0.523809524,21
3422,11,21,0.523809524,21
3423,11,21,0.523809524,21
3424,11,21,0.523809524,21
3425,11,21,0.523809524,21
3426,11,21,0.523809524,21
3427,11,12,0.916666667,12
3428,11,15,0.733333333,15
3429,10,24,0.416666667,21
3430,11,21,0.523809524,21
3431,11,21,0.523809524,21
3432,17,33,0.515151515,30
3433,11,21,0.523809524,21
3434,11,25,0.44,21
3435,8,15,0.533333333,15
3436,11,29,0.379310345,27
3437,10,12,0.833333333,12
3438,11,21,0.523809524,21
3439,11,23,0.47826087,21
3440,11,31,0.35483871,27
3441,11,21,0.523809524,21
3442,11,21,0.523809524,21
3443,11,21,0.523809524,21
3444,14,24,0.583333333,24
3445,11,21,0.523809524,21
3446,11,19,0.578947368,18
3447,11,21,0.523809524,21
3448,11,21,0.523809524,21
3449,11,21,0.523809524,21
3450,11,21,0.523809524,21
3451,11,21,0.523809524,21
3452,11,21,0.523809524,21
3453,11,23,0.47826087,21
3454,11,21,0.523809524,21
3455,10,12,0.833333333,12
3456,11,22,0.5,21
3457,11,21,0.523809524,21
3458,11,21,0.523809524,21
3459,10,23,0.434782609,21
3460,16,28,0.571428571,27
3461,17,33,0.515151515,30
3462,11,25,0.44,24
3463,17,33,0.515151515,30
3464,11,21,0.523809524,21
3465,11,21,0.523809524,21
3466,11,21,0.523809524,21
3467,11,21,0.523809524,21
3468,11,21,0.523809524,21
3469,11,21,0.523809524,21
3470,11,21,0.523809524,21
3471,11,21,0.523809524,21
3472,11,21,0.523809524,21
3473,11,21,0.523809524,21
3474,11,23,0.47826087,21
3475,11,31,0.35483871,27
3476,11,25,0.44,21
3477,10,15,0.666666667,15
3478,11,21,0.523809524,21
3479,10,19,0.526315789,18
3480,20,31,0.64516129,30
3481,11,31,0.35483871,27
3482,11,21,0.523809524,21
3483,11,21,0.523809524,21
3484,11,21,0.523809524,21
3485,11,21,0.523809524,21
3486,11,22,0.5,21
3487,10,15,0.666666667,15
3488,20,30,0.666666667,30
3489,16,28,0.571428571,27
3490,11,21,0.523809524,21
3491,20,30,0.666666667,30
3492,11,21,0.523809524,21
3493,11,21,0.523809524,21
3494,11,22,0.5,21
3495,11,25,0.44,21
3496,11,21,0.523809524,21
3497,11,21,0.523809524,21
3498,11,21,0.523809524,21
3499,11,21,0.523809524,21
3500,11,21,0.523809524,21
3501,20,30,0.666666667,30
3502,11,21,0.523809524,21
3503,11,21,0.523809524,21
3504,11,21,0.523809524,21
3505,11,21,0.523809524,21
3506,11,23,0.47826087,21
3507,11,25,0.44,21
3508,11,21,0.523809524,21
3509,11,12,0.916666667,12
3510,11,21,0.523809524,21
3511,8,15,0.533333333,15
3512,17,33,0.515151515,30
3513,11,21,0.523809524,21
3514,11,21,0.523809524,21
3515,11,21,0.523809524,21
3516,11,21,0.523809524,21
3517,11,19,0.578947368,18
3518,11,21,0.523809524,21
3519,11,21,0.523809524,21
3520,11,24,0.458333333,21
3521,11,21,0.523809524,21
3522,11,21,0.523809524,21
3523,11,21,0.523809524,21
3524,11,15,0.733333333,15
3525,11,29,0.379310345,27
3526,11,12,0.916666667,12
3527,10,12,0.833333333,12
3528,10,12,0.833333333,12
3529,11,21,0.523809524,21
3530,11,21,0.523809524,21
3531,11,21,0.523809524,21
3532,11,21,0.523809524,21
3533,11,21,0.523809524,21
3534,14,24,0.583333333,24
3535,11,21,0.523809524,21
3536,10,12,0.833333333,12
3537,16,28,0.571428571,27
3538,11,13,0.846153846,12
3539,11,22,0.5,21
3540,11,21,0.523809524,21
3541,11,21,0.523809524,21
3542,11,23,0.47826087,21
3543,10,19,0.526315789,18
3544,11,21,0.523809524,21
3545,11,21,0.523809524,21
3546,11,22,0.5,21
3547,11,21,0.523809524,21
3548,11,26,0.423076923,24
3549,11,21,0.523809524,21
3550,11,21,0.523809524,21
3551,11,21,0.523809524,21
3552,11,21,0.523809524,21
3553,11,22,0.5,21
3554,11,21,0.523809524,21
3555,11,21,0.523809524,21
3556,11,21,0.523809524,21
3557,11,21,0.523809524,21
3558,11,21,0.523809524,21
3559,10,23,0.434782609,21
3560,11,23,0.47826087,21
3561,10,24,0.416666667,21
3562,11,19,0.578947368,18
3563,11,21,0.523809524,21
3564,11,21,0.523809524,21
3565,11,21,0.523809524,21
3566,11,21,0.523809524,21
3567,11,19,0.578947368,18
3568,11,21,0.523809524,21
3569,11,21,0.523809524,21
3570,11,28,0.392857143,24
3571,11,21,0.523809524,21
3572,11,21,0.523809524,21
3573,17,29,0.586206897,27
3574,11,21,0.523809524,21
3575,11,25,0.44,21
3576,20,37,0.540540541,33
3577,11,21,0.523809524,21
3578,11,21,0.523809524,21
3579,11,21,0.523809524,21
3580,10,15,0.666666667,15
3581,11,21,0.523809524,21
3582,11,15,0.733333333,15
3583,10,24,0.416666667,21
3584,11,21,0.523809524,21
3585,11,21,0.523809524,21
3586,11,21,0.523809524,21
3587,11,21,0.523809524,21
3588,11,12,0.916666667,12
3589,20,31,0.64516129,30
3590,10,19,0.526315789,18
3591,11,21,0.523809524,21
3592,11,25,0.44,24
3593,10,19,0.526315789,18
3594,11,25,0.44,21
3595,11,21,0.523809524,21
3596,11,21,0.523809524,21
3597,11,21,0.523809524,21
3598,11,21,0.523809524,21
3599,11,21,0.523809524,21
3600,10,19,0.526315789,18
3601,11,21,0.523809524,21
3602,20,30,0.666666667,30
3603,11,21,0.523809524,21
3604,11,23,0.47826087,21
3605,11,21,0.523809524,21
3606,11,23,0.47826087,21
3607,11,21,0.523809524,21
3608,11,24,0.458333333,21
3609,11,21,0.523809524,21
3610,11,21,0.523809524,21
3611,11,21,0.523809524,21
3612,20,30,0.666666667,30
3613,11,23,0.47826087,21
3614,11,21,0.523809524,21
3615,11,21,0.523809524,21
3616,11,21,0.523809524,21
3617,11,21,0.523809524,21
3618,11,23,0.47826087,21
3619,11,21,0.523809524,21
3620,11,20,0.55,18
3621,11,29,0.379310345,27
3622,11,23,0.47826087,21
3623,10,23,0.434782609,21
3624,11,21,0.523809524,21
3625,17,33,0.515151515,30
3626,11,21,0.523809524,21
3627,11,21,0.523809524,21
3628,11,21,0.523809524,21
3629,11,21,0.523809524,21
3630,11,25,0.44,24
3631,11,24,0.458333333,21
3632,11,21,0.523809524,21
3633,11,21,0.523809524,21
3634,11,21,0.523809524,21
3635,11,21,0.523809524,21
3636,20,30,0.666666667,30
3637,11,21,0.523809524,21
3638,20,31,0.64516129,30
3639,11,21,0.523809524,21
3640,11,25,0.44,21
3641,10,12,0.833333333,12
3642,11,21,0.523809524,21
3643,11,21,0.523809524,21
3644,14,24,0.583333333,24
3645,11,21,0.523809524,21
3646,11,11,1,12
3647,11,21,0.523809524,21
3648,11,24,0.458333333,21
3649,11,21,0.523809524,21
3650,11,23,0.47826087,21
3651,20,30,0.666666667,30
3652,11,21,0.523809524,21
3653,10,12,0.833333333,12
3654,20,37,0.540540541,33
3655,11,20,0.55,18
3656,11,21,0.523809524,21
3657,17,28,0.607142857,27
3658,11,21,0.523809524,21
3659,11,21,0.523809524,21
3660,11,23,0.47826087,21
3661,11,21,0.523809524,21
3662,11,19,0.578947368,18
3663,11,21,0.523809524,21
3664,10,12,0.833333333,12
3665,11,23,0.47826087,21
3666,11,21,0.523809524,21
3667,11,21,0.523809524,21
3668,11,21,0.523809524,21
3669,20,30,0.666666667,30
3670,11,21,0.523809524,21
3671,11,23,0.47826087,21
3672,14,24,0.583333333,24
3673,11,21,0.523809524,21
3674,11,21,0.523809524,21
3675,11,21,0.523809524,21
3676,11,27,0.407407407,24
3677,11,21,0.523809524,21
3678,11,27,0.407407407,24
3679,11,21,0.523809524,21
3680,11,21,0.523809524,21
3681,20,31,0.64516129,30
3682,14,24,0.583333333,24
3683,11,23,0.47826087,21
3684,10,15,0.666666667,15
3685,11,21,0.523809524,21
3686,11,21,0.523809524,21
3687,11,21,0.523809524,21
3688,10,19,0.526315789,18
3689,11,21,0.523809524,21
3690,10,23,0.434782609,21
3691,11,29,0.379310345,27
3692,17,29,0.586206897,27
3693,11,22,0.5,21
3694,11,29,0.379310345,27
3695,11,21,0.523809524,21
3696,10,15,0.666666667,15
3697,20,30,0.666666667,30
3698,11,21,0.523809524,21
3699,11,21,0.523809524,21
3700,17,32,0.53125,30
3701,10,23,0.434782609,21
3702,11,21,0.523809524,21
3703,11,21,0.523809524,21
3704,11,15,0.733333333,15
3705,11,21,0.523809524,21
3706,10,12,0.833333333,12
3707,11,21,0.523809524,21
3708,10,24,0.416666667,21
3709,11,21,0.523809524,21
3710,11,12,0.916666667,12
3711,11,12,0.916666667,12
3712,11,24,0.458333333,21
3713,17,32,0.53125,30
3714,11,21,0.523809524,21
3715,11,21,0.523809524,21
3716,11,29,0.379310345,27
3717,11,21,0.523809524,21
3718,11,23,0.47826087,21
3719,8,15,0.533333333,12
3720,11,21,0.523809524,21
3721,11,27,0.407407407,24
3722,11,21,0.523809524,21
3723,8,15,0.533333333,15
3724,11,21,0.523809524,21
3725,11,23,0.47826087,21
3726,11,21,0.523809524,21
3727,11,28,0.392857143,24
3728,10,19,0.526315789,18
3729,17,33,0.515151515,30
3730,11,21,0.523809524,21
3731,11,23,0.47826087,21
3732,11,12,0.916666667,12
3733,11,21,0.523809524,21
3734,11,24,0.458333333,21
3735,11,21,0.523809524,21
3736,14,24,0.583333333,24
3737,11,15,0.733333333,15
3738,20,30,0.666666667,30
3739,11,23,0.47826087,21
3740,11,21,0.523809524,21
3741,11,21,0.523809524,21
3742,11,12,0.916666667,12
3743,10,24,0.416666667,21
3744,11,21,0.523809524,21
3745,11,23,0.47826087,21
3746,11,29,0.379310345,27
3747,11,21,0.523809524,21
3748,11,16,0.6875,15
3749,11,21,0.523809524,21
3750,11,21,0.523809524,21
3751,11,21,0.523809524,21
3752,11,21,0.523809524,21
3753,10,24,0.416666667,21
3754,11,21,0.523809524,21
3755,8,15,0.533333333,15
3756,11,21,0.523809524,21
3757,11,21,0.523809524,21
3758,11,21,0.523809524,21
3759,11,21,0.523809524,21
3760,11,21,0.523809524,21
3761,11,21,0.523809524,21
3762,11,12,0.916666667,12
3763,11,21,0.523809524,21
3764,11,23,0.47826087,21
3765,11,21,0.523809524,21
3766,11,21,0.523809524,21
3767,11,21,0.523809524,21
3768,11,21,0.523809524,21
3769,11,15,0.733333333,15
3770,17,33,0.515151515,30
3771,10,15,0.666666667,15
3772,11,21,0.523809524,21
3773,11,21,0.523809524,21
3774,11,24,0.458333333,21
3775,11,25,0.44,21
3776,10,15,0.666666667,15
3777,11,23,0.47826087,21
3778,20,30,0.666666667,30
3779,11,21,0.523809524,21
3780,11,21,0.523809524,21
3781,11,29,0.379310345,27
3782,11,23,0.47826087,21
3783,11,21,0.523809524,21
3784,11,21,0.523809524,21
3785,11,23,0.47826087,21
3786,11,25,0.44,21
3787,10,24,0.416666667,21
3788,11,24,0.458333333,21
3789,11,22,0.5,21
3790,17,32,0.53125,30
3791,8,15,0.533333333,15
3792,11,21,0.523809524,21
3793,11,23,0.47826087,21
3794,11,21,0.523809524,21
3795,11,12,0.916666667,12
3796,20,34,0.588235294,33
3797,11,25,0.44,24
3798,11,12,0.916666667,12
3799,11,24,0.458333333,21
3800,11,21,0.523809524,21
3801,20,30,0.666666667,30
3802,11,21,0.523809524,21
3803,11,29,0.379310345,27
3804,11,23,0.47826087,21
3805,11,12,0.916666667,12
3806,11,21,0.523809524,21
3807,11,21,0.523809524,21
3808,11,21,0.523809524,21
3809,11,21,0.523809524,21
3810,11,21,0.523809524,21
3811,11,21,0.523809524,21
3812,11,15,0.733333333,15
3813,11,25,0.44,21
3814,11,21,0.523809524,21
3815,11,21,0.523809524,21
3816,11,21,0.523809524,21
3817,11,20,0.55,18
3818,11,23,0.47826087,21
3819,11,23,0.47826087,21
3820,11,21,0.523809524,21
3821,10,15,0.666666667,15
3822,11,21,0.523809524,21
