No,torch_tf_max_diff,torch_tf_mean_diff,torch_mindspore_max_diff,torch_mindspore_mean_diff,tf_mindspore_max_diff,tf_mindspore_mean_diff,avg_max_diff,avg_mean_diff,channels,model,fail_time
4931,0.000142574,1.26E-05,0.000141382,1.28E-05,3.77E-05,1.06E-06,0.000107209,8.83E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:6  ,0
4932,0.000120163,1.62E-05,0.000119448,1.64E-05,2.54E-05,1.89E-06,8.83E-05,1.15E-05,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:6  ,0
4933,0.000129938,1.48E-05,0.000129461,1.48E-05,2.48E-05,1.40E-06,9.47E-05,1.03E-05,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:6  ,0
4934,0.000186801,1.87E-05,0.000188917,1.87E-05,1.95E-05,1.24E-06,0.000131741,1.29E-05,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:6  ,0
4935,9.70E-05,1.22E-05,0.000106096,1.23E-05,2.07E-05,1.87E-06,7.46E-05,8.82E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:6  ,0
4936,9.87E-05,1.21E-05,0.000100136,1.18E-05,2.62E-05,1.52E-06,7.50E-05,8.47E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:6  ,0
4937,5.01E-05,3.18E-06,2.17E-05,2.95E-06,3.65E-05,1.51E-06,3.61E-05,2.55E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:8  ,0
4938,0.000169992,9.24E-06,0.000169039,9.31E-06,4.05E-05,9.12E-07,0.000126521,6.49E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:6  ,0
4939,4.18E-05,7.63E-06,4.17E-05,7.57E-06,7.24E-06,7.60E-07,3.02E-05,5.32E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:6  ,0
4940,4.15E-05,3.63E-06,4.15E-05,3.73E-06,2.12E-05,7.47E-07,3.47E-05,2.70E-06,0:1 1:1 2:1 ,from:0 to:1 operator:1  from:1 to:2 operator:6  ,0
4941,0.000125408,1.30E-05,0.000126123,1.24E-05,3.27E-05,1.47E-06,9.47E-05,8.97E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:6  ,0
4942,9.39E-05,8.04E-06,9.35E-05,8.44E-06,3.00E-05,1.40E-06,7.25E-05,5.96E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:6  ,0
4943,7.34E-05,2.18E-06,7.25E-05,2.05E-06,4.05E-05,3.93E-07,6.21E-05,1.54E-06,0:1 1:1 2:1 ,from:0 to:1 operator:8  from:1 to:2 operator:6  ,0
4944,4.67E-05,8.03E-06,4.33E-05,8.04E-06,9.12E-06,9.37E-07,3.30E-05,5.67E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:6  ,0
4945,2.15E-05,2.37E-06,2.16E-05,2.28E-06,2.41E-05,5.25E-07,2.24E-05,1.73E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:5  ,0
4946,0.000192642,1.07E-05,0.00019598,1.10E-05,4.53E-05,1.23E-06,0.000144641,7.62E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:6  ,0
4947,8.15E-05,3.73E-06,8.68E-05,3.74E-06,3.15E-05,7.64E-07,6.66E-05,2.74E-06,0:1 1:1 2:1 3:1 4:1 5:1 6:1 7:1 8:1 ,from:0 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:6 operator:-1  from:6 to:7 operator:1  from:7 to:8 operator:-1  from:8 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:2 operator:6  ,0
4948,3.01E-05,6.95E-06,2.93E-05,6.97E-06,6.38E-06,6.91E-07,2.19E-05,4.87E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:6  ,0
4949,9.81E-05,1.66E-05,9.42E-05,1.64E-05,1.81E-05,1.75E-06,7.01E-05,1.16E-05,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:6  ,0
4950,0.000139043,1.98E-05,0.000141546,1.96E-05,1.34E-05,1.47E-06,9.80E-05,1.36E-05,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:6  ,0
4951,3.26E-05,6.76E-06,3.25E-05,6.73E-06,5.72E-06,6.30E-07,2.36E-05,4.71E-06,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:11  from:5 to:2 operator:-1  ,0
4952,0.000164747,1.25E-05,0.000164986,1.24E-05,2.74E-05,1.22E-06,0.00011905,8.70E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:6  ,0
4953,6.56E-05,2.82E-06,5.94E-05,2.74E-06,4.20E-05,5.48E-07,5.56E-05,2.04E-06,0:1 1:1 2:1 ,from:0 to:1 operator:-1  from:1 to:2 operator:6  ,0
4954,9.48E-05,1.30E-05,9.54E-05,1.29E-05,2.07E-05,1.83E-06,7.03E-05,9.23E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:6  ,0
4955,2.77E-05,1.90E-06,2.91E-05,2.01E-06,3.19E-05,6.08E-07,2.96E-05,1.51E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:11  ,0
4956,0.000216007,7.43E-06,0.000207424,7.17E-06,3.53E-05,1.22E-06,0.000152906,5.27E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:6  ,0
4957,0.000191689,1.07E-05,0.000172853,1.07E-05,4.15E-05,1.28E-06,0.000135342,7.56E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:6  ,0
4958,3.49E-06,7.76E-07,3.40E-06,7.67E-07,2.68E-06,2.75E-07,3.19E-06,6.06E-07,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:14  ,0
4959,7.25E-05,8.96E-06,7.42E-05,8.95E-06,9.86E-06,9.32E-07,5.22E-05,6.28E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:5  from:1 to:2 operator:6  ,0
4960,3.33E-05,6.26E-06,3.32E-05,6.34E-06,1.06E-05,6.69E-07,2.57E-05,4.42E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:6  ,0
4961,0.000156879,1.12E-05,0.000143528,1.08E-05,3.91E-05,1.12E-06,0.000113169,7.72E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:6  ,0
4962,3.64E-05,6.82E-06,3.76E-05,6.82E-06,6.50E-06,6.76E-07,2.68E-05,4.77E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:6  ,0
4963,1.69E-05,2.53E-06,1.67E-05,2.49E-06,1.51E-05,4.41E-07,1.63E-05,1.82E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
4964,6.79E-05,6.58E-06,6.63E-05,6.42E-06,2.31E-05,1.14E-06,5.25E-05,4.72E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:3  from:1 to:2 operator:6  ,0
4965,8.00E-05,1.34E-05,8.10E-05,1.37E-05,1.62E-05,1.20E-06,5.91E-05,9.43E-06,0:1 1:1 2:1 3:1 4:1 5:1 6:1 7:1 8:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:6 operator:-1  from:6 to:7 operator:14  from:7 to:8 operator:10  from:8 to:5 operator:-1  from:5 to:2 operator:-1  ,0
4966,0.000158243,2.07E-05,0.000158645,2.03E-05,2.48E-05,1.56E-06,0.0001139,1.42E-05,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:6  ,0
4967,9.30E-05,8.82E-06,0.000104427,8.93E-06,3.34E-05,1.12E-06,7.69E-05,6.29E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:6  ,0
4968,5.96E-05,3.22E-06,5.94E-05,3.20E-06,1.93E-05,2.04E-07,4.61E-05,2.21E-06,0:1 1:1 2:1 ,from:0 to:1 operator:5  from:1 to:2 operator:6  ,0
4969,0.000118256,5.34E-06,0.000133991,5.25E-06,3.86E-05,4.13E-07,9.70E-05,3.67E-06,0:1 1:3 2:1 3:1 4:1 5:3 6:1 7:1 8:2 ,from:0 to:3 operator:-1  from:3 to:4 operator:1  from:3 to:5 operator:-1  from:4 to:6 operator:-1  from:6 to:7 operator:8  from:6 to:8 operator:6  from:7 to:8 operator:-1  from:8 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:2 operator:6  ,0
4970,0.000151157,1.12E-05,0.000152588,1.09E-05,3.24E-05,8.62E-07,0.000112057,7.66E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:6  ,0
4971,0.000125408,1.03E-05,0.0001266,1.05E-05,5.67E-05,1.54E-06,0.000102917,7.46E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:6  ,0
4972,5.36E-05,6.24E-06,6.20E-05,6.13E-06,1.53E-05,1.20E-06,4.36E-05,4.52E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:3  from:1 to:2 operator:6  ,0
4973,0.000176132,9.73E-06,0.000175878,9.91E-06,5.29E-05,1.79E-06,0.00013498,7.15E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:6  ,0
4974,6.22E-05,5.69E-06,4.33E-05,5.52E-06,5.14E-05,1.78E-06,5.23E-05,4.33E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:11  ,0
4975,0.000129341,1.97E-05,0.000131609,1.99E-05,2.14E-05,1.23E-06,9.41E-05,1.36E-05,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:6  ,0
4976,0.000142097,1.53E-05,0.000134707,1.49E-05,2.98E-05,1.73E-06,0.000102202,1.06E-05,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:6  ,0
4977,0.000165463,1.14E-05,0.000174284,1.11E-05,2.79E-05,1.20E-06,0.000122547,7.90E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:6  ,0
4978,8.73E-05,1.24E-05,7.46E-05,1.24E-05,2.48E-05,2.50E-06,6.22E-05,9.09E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:6  ,0
4979,8.30E-06,1.20E-06,7.87E-06,1.09E-06,3.46E-06,3.35E-07,6.54E-06,8.73E-07,0:1 1:1 2:1 3:1 4:1 5:1 6:1 7:1 8:1 ,from:0 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:3  from:8 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:2 operator:6  ,0
4980,9.01E-05,3.40E-06,7.72E-05,3.24E-06,3.58E-05,4.95E-07,6.77E-05,2.38E-06,0:1 1:1 2:1 3:1 4:1 5:1 6:1 7:1 8:1 ,from:0 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:11  from:5 to:1 operator:-1  from:1 to:6 operator:-1  from:6 to:7 operator:6  from:7 to:8 operator:11  from:8 to:2 operator:-1  ,0
4981,3.73E-05,8.69E-06,4.02E-05,8.79E-06,8.34E-06,8.40E-07,2.86E-05,6.11E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:6  ,0
4982,8.56E-05,1.37E-05,8.58E-05,1.39E-05,2.25E-05,2.44E-06,6.47E-05,1.00E-05,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:6  ,0
4983,0.00014782,1.02E-05,0.000147581,1.08E-05,3.72E-05,1.18E-06,0.000110865,7.39E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:6  ,0
4984,0.000165463,1.30E-05,0.000165224,1.30E-05,4.48E-05,1.65E-06,0.00012517,9.22E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:6  ,0
4985,3.56E-05,7.85E-06,3.57E-05,7.90E-06,9.18E-06,6.90E-07,2.68E-05,5.48E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:6  ,0
4986,0.000131607,1.12E-05,0.000131607,1.13E-05,2.96E-05,1.47E-06,9.76E-05,7.98E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:6  ,0
4987,0.000111215,1.64E-05,0.000106722,1.63E-05,1.62E-05,1.36E-06,7.80E-05,1.14E-05,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:6  ,0
4988,9.24E-05,1.46E-05,8.63E-05,1.47E-05,2.91E-05,1.91E-06,6.93E-05,1.04E-05,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:6  ,0
4989,2.98E-05,7.06E-06,3.02E-05,7.06E-06,8.70E-06,6.72E-07,2.29E-05,4.93E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:6  ,0
4990,9.11E-05,1.46E-05,9.17E-05,1.40E-05,3.43E-05,1.99E-06,7.24E-05,1.02E-05,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:6  ,0
4991,0.000143766,1.10E-05,0.000134945,1.12E-05,3.58E-05,7.82E-07,0.000104825,7.67E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:6  ,0
4992,5.91E-05,6.94E-06,5.94E-05,6.91E-06,4.30E-05,6.55E-07,5.38E-05,4.84E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:9  ,0
4993,0.000155449,9.38E-06,0.000156879,9.10E-06,3.58E-05,1.09E-06,0.00011603,6.53E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:6  ,0
4994,3.88E-05,7.87E-06,3.74E-05,7.86E-06,6.05E-06,5.59E-07,2.74E-05,5.43E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:6  ,0
4995,0.000121117,1.62E-05,0.000120878,1.60E-05,1.67E-05,1.36E-06,8.62E-05,1.12E-05,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:6  ,0
4996,6.39E-05,5.87E-06,5.89E-05,5.68E-06,1.26E-05,5.85E-07,4.51E-05,4.04E-06,0:1 1:1 2:3 3:1 4:1 5:2 ,from:0 to:1 operator:4  from:0 to:3 operator:-1  from:1 to:2 operator:6  from:3 to:4 operator:-1  from:3 to:5 operator:14  from:4 to:5 operator:5  from:5 to:2 operator:-1  ,0
4997,3.00E-05,7.21E-06,3.00E-05,7.14E-06,8.82E-06,7.20E-07,2.29E-05,5.03E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:6  ,0
4998,0.000115871,9.64E-06,0.00011611,9.59E-06,2.67E-05,1.27E-06,8.62E-05,6.84E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:6  ,0
4999,9.47E-05,1.18E-05,9.04E-05,1.14E-05,1.85E-05,1.31E-06,6.78E-05,8.16E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:6  ,0
5000,9.44E-05,1.63E-05,9.49E-05,1.61E-05,2.85E-05,1.87E-06,7.26E-05,1.14E-05,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:6  ,0
5001,0.000117779,1.31E-05,0.000119209,1.32E-05,2.62E-05,1.35E-06,8.77E-05,9.22E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:6  ,0
5002,0.000211909,1.84E-05,0.000221394,1.82E-05,1.36E-05,1.76E-06,0.000148984,1.28E-05,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:6  ,0
5003,4.26E-05,7.68E-06,4.27E-05,7.68E-06,8.46E-06,7.91E-07,3.13E-05,5.38E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:6  ,0
5004,9.16E-05,1.41E-05,9.08E-05,1.41E-05,1.76E-05,1.78E-06,6.67E-05,9.97E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:6  ,0
5005,0.000114203,1.03E-05,0.000114679,1.03E-05,3.79E-05,1.16E-06,8.89E-05,7.26E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:6  ,0
5006,0.000104427,1.29E-05,0.000103712,1.28E-05,2.09E-05,1.75E-06,7.63E-05,9.17E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:6  ,0
5007,2.60E-05,3.22E-06,2.46E-05,3.14E-06,1.53E-05,5.42E-07,2.19E-05,2.30E-06,0:1 1:1 2:1 ,from:0 to:1 operator:14  from:1 to:2 operator:6  ,0
5008,0.000131845,1.27E-05,0.00013113,1.24E-05,3.31E-05,1.56E-06,9.87E-05,8.89E-06,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:11  from:5 to:2 operator:-1  ,0
5009,0.000121593,7.62E-06,0.000119448,7.94E-06,4.10E-05,1.91E-06,9.40E-05,5.82E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:6  ,0
5010,0.000117302,1.03E-05,8.82E-05,1.02E-05,3.81E-05,1.80E-06,8.12E-05,7.44E-06,0:1 1:1 2:1 3:1 4:1 5:1 6:1 7:1 8:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:6 operator:-1  from:6 to:7 operator:1  from:7 to:8 operator:-1  from:8 to:5 operator:-1  from:5 to:2 operator:-1  ,0
5011,0.000113964,1.34E-05,9.78E-05,1.29E-05,3.62E-05,1.85E-06,8.27E-05,9.36E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:6  ,0
5012,0.000106335,1.07E-05,0.000105858,1.05E-05,1.81E-05,1.42E-06,7.68E-05,7.53E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:6  ,0
5013,0.000145316,9.43E-06,0.000135422,9.02E-06,2.29E-05,9.17E-07,0.000101209,6.45E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:6  ,0
5014,4.91E-05,6.65E-06,5.46E-05,6.90E-06,3.41E-05,1.26E-06,4.59E-05,4.93E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:1  from:1 to:2 operator:6  ,0
5015,3.75E-05,5.14E-06,3.97E-05,5.44E-06,3.08E-05,2.01E-06,3.60E-05,4.20E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:9  ,0
5016,8.56E-05,1.48E-05,8.44E-05,1.43E-05,2.53E-05,1.57E-06,6.51E-05,1.02E-05,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:6  ,0
5017,9.45E-05,1.48E-05,9.50E-05,1.49E-05,2.10E-05,2.02E-06,7.02E-05,1.06E-05,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:6  ,0
5018,6.60E-05,8.40E-06,6.84E-05,8.71E-06,2.48E-05,1.37E-06,5.31E-05,6.16E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:8  from:1 to:2 operator:6  ,0
5019,5.22E-05,2.58E-06,3.74E-05,2.35E-06,3.19E-05,2.02E-06,4.05E-05,2.32E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:7  ,0
5020,1.62E-05,1.66E-06,1.55E-05,1.76E-06,1.74E-05,9.51E-07,1.64E-05,1.46E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:14  ,0
5021,0.000148296,1.56E-05,0.00014782,1.50E-05,2.86E-05,1.68E-06,0.000108242,1.07E-05,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:6  ,0
5022,4.01E-05,3.76E-06,4.03E-05,3.66E-06,2.77E-05,7.13E-07,3.60E-05,2.71E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:8  ,0
5023,0.000142064,1.83E-05,0.00014312,1.81E-05,1.65E-05,1.24E-06,0.00010056,1.25E-05,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:6  ,0
5024,3.98E-05,7.01E-06,4.01E-05,7.05E-06,6.20E-06,5.54E-07,2.87E-05,4.87E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:6  ,0
5025,8.94E-05,1.01E-05,8.85E-05,9.88E-06,2.22E-05,1.47E-06,6.67E-05,7.15E-06,0:1 1:1 2:2 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:0 to:3 operator:-1  from:1 to:2 operator:6  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:2 operator:-1  ,0
5026,0.000109911,1.23E-05,0.000107527,1.24E-05,3.29E-05,1.88E-06,8.34E-05,8.87E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:6  ,0
5027,0.000155911,2.22E-05,0.000150353,2.25E-05,3.60E-05,2.29E-06,0.000114093,1.57E-05,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:6  ,0
5028,8.14E-05,9.46E-06,8.58E-05,9.36E-06,9.75E-06,6.31E-07,5.90E-05,6.48E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:13  from:1 to:2 operator:6  ,0
5029,8.85E-05,1.59E-05,7.94E-05,1.58E-05,3.29E-05,2.38E-06,6.69E-05,1.14E-05,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:6  ,0
5030,0.000161171,1.32E-05,0.000169516,1.24E-05,3.35E-05,1.66E-06,0.000121395,9.07E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:6  ,0
5031,7.14E-06,1.09E-06,6.69E-06,1.05E-06,3.52E-06,2.71E-07,5.78E-06,8.01E-07,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:2 operator:6  ,0
5032,9.85E-05,7.94E-06,0.000104904,8.48E-06,3.77E-05,1.25E-06,8.04E-05,5.89E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:6  ,0
5033,0.000164509,1.25E-05,0.000163078,1.25E-05,2.41E-05,1.49E-06,0.000117222,8.83E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:6  ,0
5034,7.24E-06,1.17E-06,8.05E-06,1.15E-06,3.46E-06,2.92E-07,6.25E-06,8.69E-07,0:1 1:1 2:1 ,from:0 to:1 operator:13  from:1 to:2 operator:6  ,0
5035,3.24E-05,2.39E-06,3.24E-05,2.31E-06,2.96E-05,5.15E-07,3.15E-05,1.74E-06,0:1 1:1 2:1 ,from:0 to:1 operator:7  from:1 to:2 operator:6  ,0
5036,9.95E-06,2.24E-06,9.83E-06,2.21E-06,1.06E-05,4.79E-07,1.01E-05,1.64E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:11  ,0
5037,0.000118971,1.86E-05,0.00011766,1.83E-05,2.53E-05,1.87E-06,8.73E-05,1.29E-05,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:6  ,0
5038,3.77E-05,7.09E-06,3.77E-05,7.08E-06,5.66E-06,5.96E-07,2.70E-05,4.92E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:6  ,0
5039,0.000132352,1.95E-05,0.00013276,1.94E-05,1.36E-05,1.20E-06,9.29E-05,1.34E-05,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:6  ,0
5040,6.43E-05,8.78E-06,6.56E-05,8.51E-06,2.16E-05,1.16E-06,5.05E-05,6.15E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:-1  from:1 to:2 operator:6  ,0
5041,0.0001451,1.88E-05,0.0001316,1.88E-05,2.31E-05,1.79E-06,9.99E-05,1.31E-05,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:6  ,0
5042,2.06E-05,2.85E-06,2.05E-05,2.84E-06,3.87E-06,3.09E-07,1.50E-05,2.00E-06,0:1 1:2 2:2 3:1 4:1 5:2 6:1 7:1 8:2 ,from:0 to:2 operator:-1  from:0 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:6 operator:-1  from:6 to:7 operator:-1  from:6 to:8 operator:4  from:7 to:8 operator:-1  from:8 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:2 operator:6  ,0
5043,0.00013721,9.29E-06,0.000138283,9.33E-06,4.39E-05,1.64E-06,0.000106454,6.75E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:6  ,0
5044,0.000125766,1.38E-05,0.000128627,1.44E-05,4.43E-05,2.07E-06,9.96E-05,1.01E-05,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:11  from:5 to:2 operator:-1  ,0
5045,0.000128746,1.51E-05,0.0001266,1.53E-05,2.96E-05,1.73E-06,9.50E-05,1.07E-05,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:6  ,0
5046,0.00011277,2.12E-05,0.000115156,2.14E-05,1.42E-05,1.06E-06,8.07E-05,1.46E-05,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:6  ,0
5047,4.85E-05,7.17E-06,4.44E-05,7.15E-06,6.91E-06,5.85E-07,3.33E-05,4.97E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:6  ,0
5048,4.39E-05,2.54E-06,4.96E-05,2.77E-06,1.90E-05,6.62E-07,3.75E-05,1.99E-06,0:1 1:1 2:3 3:1 4:1 5:2 6:1 7:1 8:2 ,from:0 to:1 operator:4  from:0 to:3 operator:-1  from:1 to:2 operator:6  from:3 to:4 operator:6  from:4 to:6 operator:-1  from:6 to:7 operator:5  from:6 to:8 operator:7  from:7 to:8 operator:-1  from:8 to:5 operator:-1  from:5 to:2 operator:-1  ,0
5049,9.44E-05,1.47E-05,9.37E-05,1.44E-05,3.39E-05,1.56E-06,7.40E-05,1.02E-05,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:6  ,0
5050,7.70E-05,1.64E-05,7.77E-05,1.62E-05,2.29E-05,2.10E-06,5.92E-05,1.15E-05,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:6  ,0
5051,3.69E-05,7.63E-06,3.64E-05,7.59E-06,7.87E-06,5.19E-07,2.70E-05,5.24E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:6  ,0
5052,0.000147104,9.88E-06,0.000140667,9.47E-06,4.10E-05,1.61E-06,0.000109593,6.99E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:6  ,0
